,Latitude,Longitude
0,38.8873341,-77.05553279999999
1,38.3242916,-76.5168989
2,40.5962133,-74.8918335
3,39.7789951,-76.1166178
4,39.7789951,-76.1166178
5,38.6653967,-76.58440280000001
6,38.6653967,-76.58440280000001
7,38.3242916,-76.5168989
8,38.3242916,-76.5168989
9,57.1666667,-2.1666667
10,39.2528795,-77.6969362
11,39.2528795,-77.6969362
12,38.7937266,-77.8577722
13,38.3242916,-76.5168989
14,38.3242916,-76.5168989
15,41.6748157,-74.13264479999999
16,51.64875,-0.0974
17,36.8954253,-76.2004931
18,36.8954253,-76.2004931
19,36.8954253,-76.2004931
20,52.62783,1.29834
21,38.3242916,-76.5168989
22,27.5197607,-82.5173183
23,55.45,-4.6166667
24,41.8334345,-71.1661579
25,36.8912586,-76.2618842
26,36.8912586,-76.2618842
27,36.8912586,-76.2618842
28,36.8912586,-76.2618842
29,37.592605,-82.1720789
30,40.4819249,-104.699687
31,39.825112,-75.53992390000001
32,39.262608,-76.4330157
33,51.50051,-0.12883
34,38.3242916,-76.5168989
35,39.7428979,-74.1281918
36,36.861259,-76.3035524
37,36.8365368,-76.2838292
38,41.481768,-71.5250599
39,51.0233,-3.10289
40,51.64875,-0.0974
41,36.8912586,-76.2618842
42,36.8912586,-76.2618842
43,36.8912586,-76.2618842
44,36.8912586,-76.2618842
45,52.87899,1.34618
46,38.3242916,-76.5168989
47,38.3242916,-76.5168989
48,38.3242916,-76.5168989
49,38.3242916,-76.5168989
50,38.3242916,-76.5168989
51,38.3242916,-76.5168989
52,32.0356775,-102.1023606
53,36.861259,-76.3035524
54,36.8365368,-76.2838292
55,36.8954253,-76.2004931
56,15.448,-16.2373
57,36.861259,-76.3035524
58,41.54941,-72.08833
59,43.9006239,-72.0703654
60,36.7282054,-76.58356209999999
61,39.7428979,-74.1281918
62,53.48181,-1.00542
63,51.55,0.21667
64,51.55,0.21667
65,51.55,0.21667
66,52.09572,1.53448
67,46.4330016,-89.3232008
68,36.7282054,-76.58356209999999
69,40.5576045,-74.2845911
70,40.5576045,-74.2845911
71,52.05046,1.14446
72,39.2528795,-77.6969362
73,39.0028889,-76.5527409
74,36.2436749,-85.243301
75,39.0667141,-90.3501145
76,38.3242916,-76.5168989
77,38.3242916,-76.5168989
78,38.3242916,-76.5168989
79,38.3242916,-76.5168989
80,39.7428979,-74.1281918
81,45.2535999,-86.9795592
82,39.0667141,-90.3501145
83,39.0667141,-90.3501145
84,39.0667141,-90.3501145
85,49.5,1
86,38.7689401,-90.4681741
87,38.7689401,-90.4681741
88,38.7689401,-90.4681741
89,27.5197607,-82.5173183
90,38.8873341,-77.05553279999999
91,38.3242916,-76.5168989
92,39.7789951,-76.1166178
93,42.7825237,-86.099763
94,52.9536023000285,-1.15047454833984
95,39.7428979,-74.1281918
96,34.2331373,-102.4107493
97,34.2331373,-102.4107493
98,34.2331373,-102.4107493
99,32.0356775,-102.1023606
100,27.5197607,-82.5173183
101,36.861259,-76.3035524
102,27.5197607,-82.5173183
103,41.6612104,-72.7795419
104,42.4514848,-71.0864414
105,42.4514848,-71.0864414
106,51.56667,-0.33333
107,41.247316,-74.0756988
108,33.88623,-83.37683
109,34.5434211,-84.6418772
110,33.8337165,-84.09824810000001
111,39.2528795,-77.6969362
112,42.4514848,-71.0864414
113,38.8873341,-77.05553279999999
114,38.8873341,-77.05553279999999
115,38.8873341,-77.05553279999999
116,38.7937266,-77.8577722
117,40.4350792,-77.5561012
118,33.8337165,-84.09824810000001
119,41.88304,-88.32353000000001
120,40.4639,-93.2921585
121,40.4500344,-92.1501806
122,40.4500344,-92.1501806
123,41.40505,-81.33816
124,41.40505,-81.33816
125,41.40505,-81.33816
126,51.65,7.0833333
127,-43.0666667,171.3333333
128,51.436667,5.979167
129,42.4514848,-71.0864414
130,42.4514848,-71.0864414
131,34.895926,-83.46654959999999
132,52.31251,-2.65367
133,36.7329275,-76.58356209999999
134,51.64875,-0.0974
135,51.64875,-0.0974
136,36.861259,-76.3035524
137,44.0606281,-70.39366750000001
138,36.7282054,-76.58356209999999
139,36.7282054,-76.58356209999999
140,44.1334023,-70.82256599999999
141,38.1991667,-78.90472219999999
142,41.4778716,-74.12958949999999
143,63.3166667,22.4833333
144,49.516350467,-123.969443583
145,54.53902,-1.50648
146,27.5197607,-82.5173183
147,43.637455,-94.10218209999999
148,52.16045,-0.70312
149,51.67284,-1.91069
150,32.95005,-116.2941799
151,33.130599,-116.2994551
152,51.85323,-2.2431
153,38.3242916,-76.5168989
154,51.67715,-1.93342
155,51.9922271460286,8.79301071166992
156,6.4,-58.6
157,53.8263,-1.2275
158,54.40527,-2.15865
159,55.25,-2
160,55.54652,-2.01282
161,51.03945,-0.93676
162,-27.4,152.6666667
163,56.39153,-3.43951
164,43.595233,-94.0930153
165,52.13019,-0.24142
166,51.6094,-2.5249
167,51.783064422,-124.319784034
168,33.64836,-98.46944999999999
169,52.16045,-0.70312
170,51.80028,-1.27453
171,36.861259,-76.3035524
172,36.8365368,-76.2838292
173,55.93333,-2.95
174,61.3333333,5.0166667
175,56.39153,-3.43951
176,21.6,104.75
177,39.4631694,-75.8810514
178,38.8873341,-77.05553279999999
179,38.8873341,-77.05553279999999
180,33.64836,-98.46944999999999
181,35.86813,-90.94568
182,38.7689401,-90.4681741
183,38.7689401,-90.4681741
184,38.7689401,-90.4681741
185,28.20668,-81.82758
186,28.20668,-81.82758
187,48.85341,2.3488
188,38.3242916,-76.5168989
189,38.3242916,-76.5168989
190,38.3242916,-76.5168989
191,42.6286895,-73.9134588
192,13.1333333,108.3166667
193,27.5197607,-82.5173183
194,43.6221773,-94.0710699
195,34.2331373,-102.4107493
196,33.2434509,-87.5416728
197,33.64836,-98.46944999999999
198,38.8873341,-77.05553279999999
199,39.7251046,-76.3455151
200,38.7937266,-77.8577722
201,39.5884332,-77.2641502
202,42.4514848,-71.0864414
203,36.8954253,-76.2004931
204,36.8954253,-76.2004931
205,36.8954253,-76.2004931
206,36.8954253,-76.2004931
207,52.62015,1.37233
208,41.7042767,-70.23002030000001
209,41.7042767,-70.23002030000001
210,32.0356775,-102.1023606
211,41.9291973,-87.86200650000001
212,41.9291973,-87.86200650000001
213,45.0180929835126,-74.72814559936521
214,40.4123,-78.75502
215,38.9228891,-77.03608800000001
216,40.44825,-79.89807999999999
217,49.012779,2.55
218,49.012779,2.55
219,49.012779,2.55
220,38.8873341,-77.05553279999999
221,38.9290001,-77.0577552
222,51.65,7.0833333
223,51.65,7.0833333
224,54,-2
225,38.9084,-77.0341
226,27.5197607,-82.5173183
227,43.6221773,-94.0710699
228,47.1055153,-95.8778212
229,34.2331373,-102.4107493
230,31,36
231,40.3462,-75.0329
232,38.3242916,-76.5168989
233,38.3242916,-76.5168989
234,38.3242916,-76.5168989
235,38.3242916,-76.5168989
236,26,50.5
237,-20,145
238,27.5197607,-82.5173183
239,43.6221773,-94.0710699
240,47.1055153,-95.8778212
241,34.2331373,-102.4107493
242,55.8651497187961,-4.25763130187988
243,54,-4
244,27.5197607,-82.5173183
245,50.633345113,-67.415522557
246,41.181611,-112.0204977
247,35.1450438,-106.7950293
248,41.5205468,-95.58000509999999
249,41.5205468,-95.58000509999999
250,34.2331373,-102.4107493
251,34.2331373,-102.4107493
252,52,-1
253,52.16045,-0.70312
254,51.42065,-2.70577
255,51.2441,-2.3126
256,52,20
257,38.7937266,-77.8577722
258,38.6653967,-76.58440280000001
259,44.0606281,-70.39366750000001
260,38.8873341,-77.05553279999999
261,38.3242916,-76.5168989
262,38.1153687,-82.31736789999999
263,38.1153687,-82.31736789999999
264,42.4311947,-73.46816680000001
265,38.7937266,-77.8577722
266,38.3242916,-76.5168989
267,38.3242916,-76.5168989
268,38.3242916,-76.5168989
269,42.4514848,-71.0864414
270,39.262608,-76.4330157
271,39.262608,-76.4330157
272,47.4145445,-122.230399
273,47.4145445,-122.230399
274,47.4145445,-122.230399
275,46.780676645,-73.81277740100001
276,52.04134,-2.45192
277,58.332898806,-125.303065328
278,38.7069,-90.30077
279,40.1130871,-88.2650506
280,51.85323,-2.2431
281,52.0833333,-2.75
282,8.5833333,117
283,41.1804999,-112.0241089
284,41.1804999,-112.0241089
285,8.58667,117.01444
286,8.58667,117.01444
287,47.4145445,-122.230399
288,59.4520863886881,10.6784752457208
289,34.2331373,-102.4107493
290,33.0833333,130.1166667
291,52.83207,-0.40684
292,34.6267587,-87.74280950000001
293,47.4145445,-122.230399
294,49.10635,-122.82509
295,42.1542,-70.95269999999999
296,42.2437044,-71.81340470000001
297,38.8842787,-77.379153
298,41.9370416,-72.0403527
299,37.2869924,-87.8702919
300,53.59253,-2.30051
301,52.1666667,1
302,52,-1
303,51.56667,-0.33333
304,51.8333333,-0.8
305,51.8333333,-0.8
306,51.60198,-0.05397
307,51.33114,-0.12346
308,52.16045,-0.70312
309,32.0356775,-102.1023606
310,32.0356775,-102.1023606
311,51.68333,-2.16667
312,51.86568,-2.2431
313,51.86568,-2.2431
314,52.19634,-2.64657
315,52.632,-1.124
316,52.6666667,-1
317,51.5,-0.45
318,36.8912586,-76.2618842
319,36.8912586,-76.2618842
320,51.91269,-3.10035
321,53.45,-1.25
322,42.8964789,-70.8847762
323,42.4514848,-71.0864414
324,55.8666667,-4.25
325,36.861259,-76.3035524
326,36.861259,-76.3035524
327,36.861259,-76.3035524
328,42.5153725,-71.1144984
329,51.72098,-1.19894
330,41.4778716,-74.12958949999999
331,45.0180929835126,-74.72814559936521
332,41.6748157,-74.13264479999999
333,40.8370304,-76.5524564
334,49.10635,-122.82509
335,45.0180929835126,-74.72814559936521
336,45.0180929835126,-74.72814559936521
337,39.7528767,-77.1330392
338,39.7528767,-77.1330392
339,39.7528767,-77.1330392
340,36.861259,-76.3035524
341,44.750104163,-79.88296275800001
342,61.3333333,5.0166667
343,61.53333,-6.88333
344,42.7578673,-71.2422828
345,31.75,35
346,43.8609049,-71.4606301
347,38.7937266,-77.8577722
348,49.012779,2.55
349,38.7689401,-90.4681741
350,38.7750491,-91.0584777
351,48.4477,1.482
352,48.4477,1.482
353,-29,27.45
354,-29,27.45
355,-29,27.45
356,36.8912586,-76.2618842
357,39.5389816,-78.5133458
358,39.5389816,-78.5133458
359,39.5389816,-78.5133458
360,39.5389816,-78.5133458
361,39.5389816,-78.5133458
362,21.1166667,105.6666667
363,40.58106,-111.85077
364,37.5481160131894,-77.4467468261719
365,39.9449,-75.238
366,53.33333,-2.85
367,38.9445553,-77.0560885
368,36.8912586,-76.2618842
369,39.0434423,-77.18831350000001
370,38.8873341,-77.05553279999999
371,50.74867,-1.94009
372,57.5,-5
373,56.39153,-3.43951
374,56.39153,-3.43951
375,57.12,-4.71
376,49.27986,6.67623
377,41.1465836685555,-8.591828942298889
378,35.9620357,-83.4440556
379,34.895926,-83.46654959999999
380,42.7578673,-71.2422828
381,51.72607,0.07892
382,51.72607,0.07892
383,39.262608,-76.4330157
384,51.64875,-0.0974
385,52.17921,0.09467
386,51.72607,0.07892
387,51.72607,0.07892
388,51.72607,0.07892
389,51.64875,-0.0974
390,40.6912124,-74.53515609999999
391,50.5,-4
392,42.7378672,-71.3545075
393,42.7378672,-71.3545075
394,52.17921,0.09467
395,42.7578673,-71.2422828
396,42.7578673,-71.2422828
397,51.72607,0.07892
398,51.72607,0.07892
399,49.516350467,-123.969443583
400,51.84598,-2.23795
401,31.5957216,-91.3356687
402,51.64875,-0.0974
403,51.64875,-0.0974
404,51.64875,-0.0974
405,41.5317689,-71.30921739999999
406,42.7764787,-71.1522811
407,52.60448,-2.15319
408,36.7282054,-76.58356209999999
409,36.7282054,-76.58356209999999
410,53.3393,-1.28522
411,38.7931699,-77.4477662
412,37.592605,-82.1720789
413,42.4514848,-71.0864414
414,42.616762,-70.6661556
415,42.616762,-70.6661556
416,53.16352,-2.73595
417,51.64875,-0.0974
418,52.48333,-0.28333
419,43.4750709,-72.63815080000001
420,51.45,-2.6
421,52.16045,-0.70312
422,53.004,-0.3975
423,32.01945,-83.06305999999999
424,43.608957,-72.9792733
425,37.2365,-82.0751325
426,37.2365,-82.0751325
427,46.6253,8.10455
428,45.2542,9.132899999999999
429,45.4456,9.213240000000001
430,51.85323,-2.2431
431,21.6,104.75
432,41.1804999,-112.0241089
433,36.2735631,-116.7244934
434,15.1275,99.4630556
435,45.3997187,-85.8284146
436,38.7937266,-77.8577722
437,38.7942785,-79.5492193
438,42.3834302,-71.0994967
439,38.1991667,-78.90472219999999
440,21.6,104.75
441,43.6221773,-94.0710699
442,47.1055153,-95.8778212
443,34.2331373,-102.4107493
444,27.5197607,-82.5173183
445,43.637455,-94.10218209999999
446,38.8873341,-77.05553279999999
447,38.7689401,-90.4681741
448,38.7689401,-90.4681741
449,38.7689401,-90.4681741
450,38.7689401,-90.4681741
451,38.7689401,-90.4681741
452,38.7689401,-90.4681741
453,38.7689401,-90.4681741
454,38.7689401,-90.4681741
455,37.360046,-91.66598
456,39.9012115,-76.4855201
457,38.8873341,-77.05553279999999
458,38.3242916,-76.5168989
459,38.3242916,-76.5168989
460,38.3242916,-76.5168989
461,38.3242916,-76.5168989
462,38.3242916,-76.5168989
463,38.3242916,-76.5168989
464,38.3242916,-76.5168989
465,38.3242916,-76.5168989
466,39.262608,-76.4330157
467,38.8873341,-77.05553279999999
468,38.3242916,-76.5168989
469,38.3242916,-76.5168989
470,33.64836,-98.46944999999999
471,13.1333333,108.3166667
472,27.5197607,-82.5173183
473,45.0180929835126,-74.72814559936521
474,38.7689401,-90.4681741
475,27.5197607,-82.5173183
476,43.6221773,-94.0710699
477,45.566834171,-66.632168174
478,39.7747813,-84.0799363
479,13.1333333,108.3166667
480,27.5197607,-82.5173183
481,43.6221773,-94.0710699
482,47.1055153,-95.8778212
483,34.2331373,-102.4107493
484,27.5197607,-82.5173183
485,43.637455,-94.10218209999999
486,56.85,-2.5333333
487,38.7937266,-77.8577722
488,38.3242916,-76.5168989
489,38.3242916,-76.5168989
490,38.3242916,-76.5168989
491,38.3242916,-76.5168989
492,6.3,-57.41667
493,27.5197607,-82.5173183
494,55,-2
495,36.8912586,-76.2618842
496,52.83207,-0.40684
497,38.7937266,-77.8577722
498,39.7835987,-105.5991669
499,51.5,-0.16667
500,38.8873341,-77.05553279999999
501,38.3242916,-76.5168989
502,54,-4
503,54,-4
504,56,-4
505,55.9333333,-2.3666667
506,6.3,-57.41667
507,47.09968,-95.84379
508,-17.5,32
509,34.45993,72.50237
510,41.1465836685555,-8.591828942298889
511,42.616762,-70.6661556
512,36.8912586,-76.2618842
