,Latitude,Longitude,count
9897,42.1623,-77.03691000000001,110
14079,49.28448,6.68268,109
15752,52.2,0.11667,108
10903,43.1908948,-77.7319504,107
11439,43.9724137,-111.2752267,107
4589,34.9451141,-82.78041469999999,107
9230,41.4778716,-74.12958949999999,107
7755,4.5338889,-75.6811111,106
16746,55.67594,12.56553,106
12018,44.88361,-93.97083000000001,105
6232,38.3524264644614,23.1399536132812,105
3835,32.9459648,-89.5167399,105
8195,40.4350792,-77.5561012,104
15110,51.45,-2.6,104
4679,35.1392,-90.0321,103
10301,42.5792584,-71.4200629,103
2332,19.436303,-99.072097,103
15625,52,-1,102
5187,36.20655,36.15722,102
9142,41.3823163,-74.4398791,102
12600,45.900084971,-80.899726368,101
14076,49.28217,6.6795,101
10557,42.8514784,-71.02839040000001,100
7466,39.76,-98.5,100
16810,55.95,-3.2,100
16438,54,-2,100
3268,30.2210464,-95.5616089,99
9462,41.6964,-86.18219999999999,99
11983,44.8374628,-93.6407923,99
8570,40.74976,-73.977969,99
5039,35.86813,-90.94568,98
10676,42.9875714,-74.7976486,96
2674,24.4686111,39.6141667,96
10968,43.2586801,-75.08210529999999,96
14684,50.73444,-3.41389,95
7337,39.57994,-77.00657,95
745,-32.9271483615446,151.776466369629,94
5207,36.2445059,-85.3844161,94
2526,21.6,104.75,94
14324,5.0666667,-75.84999999999999,93
9107,41.3367606,-73.94791650000001,91
4417,34.54176,-91.98347,91
10340,42.6153453,-77.4024853,91
10413,42.6833,23.3166,91
8836,41.0138429552247,28.9496612548828,90
11339,43.8117444,-70.3761634,90
17017,57.1333333,-2.1,88
8575,40.75173,-79.79311,88
15946,52.559686,13.287711,88
2313,19.25,-99.16667,88
10782,43.0706398,-71.2092292,88
10852,43.1366597,-89.74623389999999,88
8401,40.63972,-73.75833,88
11116,43.4750709,-72.63815080000001,87
6735,38.9176114,-77.0474772,86
10290,42.5722397,-88.3673167,86
7519,39.8,28.6,86
6684,38.8996,-77.25964999999999,85
9436,41.6748157,-74.13264479999999,85
8040,40.2489600508098,-3.82236086810732,85
11423,43.950113571,-79.61632385,84
16541,54.5,-6.5,84
2190,18.35356,-64.75042000000001,84
9747,41.98174,-76.9658,84
3743,32.7123823,-82.3904055,84
14937,51.19,4.404,84
11711,44.4074655,-94.1899696,83
14168,49.516350467,-123.969443583,83
4651,35.0940401,-80.25617320000001,83
9960,42.24926,-71.810349,82
5983,37.9203678359435,23.9035034179688,82
17300,61.5741667,-147.3972222,82
10930,43.2222839,-77.6716706,82
10966,43.2550615,-77.6630595,81
11921,44.7377408,-93.5302315,81
4753,35.2428656,-89.9253652,80
6559,38.8048356,-77.0469214,80
8010,40.21122,-75.2749,80
2331,19.4361,-99.0719,80
14986,51.2795818892475,1.08078002929688,80
7489,39.7789951,-76.1166178,79
3473,31.5265557,-91.4459501,79
3653,32.3412569,-91.4006717,78
5151,36.1170021,-86.30471350000001,78
12055,44.93459,-119.56528,77
13765,48.5822,7.7431,77
12377,45.5,6.41667,77
9986,42.275556,-82.955556,77
13683,48.3800203,-102.7721265,76
10522,42.8111712,-78.3444621,76
9106,41.33506,-81.51067,76
4056,33.64836,-98.46944999999999,76
15365,51.60198,-0.05397,76
6744,38.9234446,-77.0369213,76
5855,37.6927729,-108.0300724,76
4419,34.5434211,-84.6418772,75
11562,44.1575733,-70.04060749999999,75
4326,34.23381,-102.40919,75
6966,39.150114,-74.782943,75
11487,44.0332977,-94.0669,75
8622,40.7834345,-73.9662495,75
9581,41.8181558,-71.4161678,74
6785,38.9445553,-77.0560885,74
3946,33.3790427,-81.1351006,74
5126,36.0601451,-78.7833388,74
3520,31.7621153,-95.6307891,74
16931,56.4525,-3.02583,74
8009,40.2109404,-75.27823170000001,73
2832,26.9236694,-80.09504219999999,73
2773,26,32,73
16919,56.4,-3.4333333,72
11204,43.595233,-94.0930153,71
17325,63.3166667,22.4833333,71
11543,44.1334023,-70.82256599999999,71
6918,39.0876087,-76.88164020000001,71
9830,42.0965915,-111.8374493,71
7481,39.7747813,-84.0799363,71
5287,36.5,-5.75,71
15764,52.2166667,7.0333333,70
7036,39.2365079548711,20.7147216796875,70
13424,47.6223,-122.3566,70
8422,40.65425,-76.90248,70
11829,44.5725548,-71.2236894,70
2563,22.2,-102.0833333,70
4536,34.8028661,-86.9716741,70
6114,38.1354096,-76.9444141,70
3174,3.3386111,-75.715,70
15857,52.3833333,12.4166667,69
17431,7.7538889,-63.2633333,69
7509,39.7925995,-77.0247036,69
2042,17.9,-77.4333333,69
6532,38.782058,-77.1463691,69
4276,34.1397292,-118.0353449,69
15627,52,10,69
5381,36.7282054,-76.58356209999999,68
6476,38.71667,-9.133330000000001,68
13180,47.09968,-95.84379,67
7377,39.6400914,-78.3711223,67
4420,34.54541,-91.96768,67
9806,42.0625924,-73.1912222,66
14343,5.2,-74.1166667,66
17301,61.5763889,-147.4486111,66
7498,39.7835987,-105.5991669,66
7882,40.079778,-83.07302799999999,66
10853,43.1372152,-89.7467896,66
10894,43.1783937,-77.9450128,64
5864,37.70894,-88.67617,64
10067,42.3490930324696,-71.54545783996581,64
6493,38.7376151,-76.92636210000001,64
10113,42.3761,-83.1572,64
17152,59.6352155629442,17.9125213623047,64
16896,56.25,-3.1666667,64
13153,47.04611,29.38722,64
7275,39.5051055,-76.7441417,63
15969,52.632,-1.124,63
7336,39.57974,-77.00399,63
6710,38.9112226,-77.0491438,63
11241,43.637455,-94.10218209999999,63
1652,12.994414,80.18051699999999,63
4754,35.2439711,-86.0902624,62
16245,53.3393,-1.28522,62
5227,36.3,-5.5333333,62
7837,40.0303761,-76.23412329999999,62
8950,41.1465836685555,-8.591828942298889,62
3884,33.1481788,-84.6032609,62
2318,19.33333,-99.5,61
16248,53.34399,-6.26719,61
9467,41.7001006,-71.4995045,61
7846,40.0458193,-105.4008278,61
2597,22.5742,88.3586,61
6767,38.9356203,-84.3071593,60
5154,36.1235963,-111.8834947,60
9560,41.80201,-77.87083,60
5170,36.1634115,-84.4404904,60
11203,43.5950662,-73.5181711,59
8847,41.02395,-80.56729,59
13943,48.8776,2.35514,59
10600,42.8964789,-70.8847762,59
8370,40.6186152,-96.9261384,59
17533,9,-80,59
9412,41.6612104,-72.7795419,59
5487,36.933119,-94.0946568,59
3034,29,125,59
9398,41.65,-7.4666667,59
7558,39.8366528,-105.0372046,58
8625,40.7861522,-86.14638309999999,58
2084,18.08216,-63.04282,58
15251,51.51334,-0.08901000000000001,58
12299,45.3997187,-85.8284146,58
16940,56.5,-6,58
7374,39.6325864,-79.12225239999999,58
10345,42.616762,-70.6661556,58
15742,52.18831,-0.45316,57
9095,41.3287074,-73.18039020000001,57
14734,50.8333333,4,57
12822,46.3666667,0.5333333,57
7618,39.9106181,-83.16296730000001,56
17195,6.25,-75.61667,56
14080,49.28576,6.65876,56
635,-29.4833333,30.3333333,56
15210,51.50051,-0.12883,56
15078,51.41667,-0.33333,56
6891,39.0545513,-78.49639809999999,56
4728,35.2022334,-111.6637729,56
7583,39.86202,-79.98061,55
8512,40.7167688,-74.0662524,55
11896,44.7,5.7333333,55
3931,33.3226546,-81.1423236,55
15769,52.22977,21.01178,55
8916,41.1097802,-80.68868759999999,54
3523,31.7787808,-95.7063466,54
17303,61.5908333,-147.3986111,53
5183,36.20278,37.15861,53
15205,51.5,10.5,53
15081,51.41667,0.13333,53
8098,40.33111,-75.24944000000001,53
9154,41.3945426,-72.10896579999999,53
10663,42.9711928,-71.9673025,53
13517,47.91667,1.9,53
13030,46.81228,-71.21454,53
17254,60,100,53
16088,52.9536023000285,-1.15047454833984,53
13162,47.0637,7.6587,53
6727,38.9159447,-77.047755,52
10974,43.265,-76.17740000000001,52
14366,5.44219,100.59496,52
3219,3.9813889,-75.6502778,52
5874,37.73847,-97.22982,51
3923,33.28623,-91.58429,51
7848,40.0462086,-76.30690319999999,51
14434,50.0623,19.9617,51
4019,33.5473317,-85.46689840000001,51
3920,33.27333,35.19389,51
7433,39.7242111,-86.23137749999999,50
4305,34.1931538,-91.7242961,50
5990,37.94068,22.95734,50
9371,41.6170428,-72.0845212,50
15630,52,5.25,50
7301,39.5389816,-78.5133458,50
16363,53.6666667,15,50
9174,41.4167605,-74.3162633,50
9599,41.8334327,-71.5995085,50
14225,49.683436478,-74.965900464,50
6887,39.0481646,-77.1699799,49
4137,33.86427,-84.51683,49
15007,51.33333,-0.08333,49
9376,41.6259289,-73.3003949,49
10104,42.36837,-83.35270970000001,49
2844,27.11771,-82.41379999999999,49
4453,34.62072,50.37992,49
4415,34.5359325,-83.46516920000001,49
6999,39.1895037,-84.3657729,49
6620,38.868168,-76.9580301,48
2127,18.2166667,-77.4833333,48
5950,37.8673519,-79.54948640000001,48
15774,52.23439,-0.8812,48
3815,32.87519,13.18746,48
3658,32.3531997,-89.35423160000001,48
8770,40.94671366508,25.33447265625,48
10120,42.3853391,-78.93614700000001,48
9220,41.4706074,-81.6548507,48
1515,11,107,47
8202,40.44423,-81.70177,47
1446,10.4166667,-74.45,47
3237,30.06263,31.24967,47
2327,19.42847,-99.12766000000001,47
11563,44.1595083,-71.8934215,47
15042,51.37891,0.52786,47
4007,33.5162171,-86.88999200000001,47
6701,38.907056,-77.0202543,47
4864,35.4911934,-89.78397099999999,47
6506,38.7437175,-80.1189641,47
15111,51.45,0.05,47
3626,32.25,35.16667,47
10999,43.2945185,-72.9378796,47
8334,40.5867262,-82.91796100000001,47
10846,43.1294377,-89.7790119,46
7379,39.642,-106.374,46
15311,51.54281,-0.15942,46
14439,50.08333,6,46
5295,36.50334,-79.74151000000001,46
9709,41.9283652,-87.72366820000001,46
9127,41.3689867,-72.21757909999999,46
17018,57.1666667,-2.1666667,46
10245,42.5220399,-70.8953266,45
6879,39.0405944,-92.3937932,45
14522,50.316478171,-119.885697918,45
11021,43.3324755,-91.4240266,45
6389,38.6166667,27.7666667,45
13297,47.3333333,7.3333333,45
15195,51.5,-0.25,45
4804,35.3603587,-84.1260243,45
10788,43.07444,-76.26194,45
97,-12.0038889,-76.6388889,45
9022,41.2412081,-72.86010020000001,45
9894,42.1570187,-77.05302349999999,45
15853,52.37895,4.90016,44
1058,-5.7166667,141.4166667,44
4236,34.0639989,-90.65148790000001,44
2280,18.93667,72.89749999999999,44
12019,44.8841292,-93.97052549999999,44
14201,49.600234242,-83.18311228,44
7875,40.0744918,-90.2373436,44
3963,33.4106947,-82.2901231,44
9300,41.54941,-72.08833,44
10616,42.9223075,-71.5078455,44
2698,24.9,-102.1333333,44
6654,38.8906675,-77.03914349999999,44
195,-15.9,-41.55,44
4669,35.1298005,-96.6652946,43
15671,52.0833333,10.2833333,43
9223,41.470929,-73.25150410000001,43
15302,51.53333,-0.26667,43
2142,18.25,-77.5,43
15355,51.5879,-0.1063,43
4027,33.5630556,35.3688889,43
15967,52.62783,1.29834,43
10771,43.0658456,-88.0050876,43
14078,49.28373,6.65659,43
14378,5.58333,-75.91667,42
5675,37.3333836,-93.93688040000001,42
15542,51.86568,-2.2431,42
11839,44.585608,-72.3098272,42
4303,34.1851561,-79.7236728,42
17238,6.8219444,-75.6833333,42
3498,31.66667,35.25,42
10901,43.1898069,-70.8828365,42
14327,5.0711111,-75.83333330000001,42
11947,44.7919049,-95.09722499999999,42
15356,51.589167,5.702778,41
15845,52.36667,4.88333,41
15197,51.5,-0.4166667,41
16378,53.7166667,-1.85,41
5178,36.18645,-90.27621000000001,41
15887,52.45386,-1.74803,41
14957,51.2295,4.41281,41
5684,37.3592287,-85.4571874,40
3386,31,31,40
9385,41.6333333,34.8833333,40
3421,31.19806,29.91917,40
15196,51.5,-0.33333,40
8794,40.962875,-75.0201744,40
8673,40.8334328,-74.6829393,40
12532,45.7728,4.8585,40
14014,49.10635,-122.82509,40
8471,40.6912141,-73.8920808,40
6007,37.9666667,31,40
9215,41.46338,-81.51443,40
7844,40.043397,-82.80906400000001,39
11718,44.41667,11.98333,39
11461,44,7.25,39
6543,38.7923223,-80.46092040000001,39
13872,48.8344,2.324,39
15624,52,-0.98333,39
4351,34.2862096,-87.54752329999999,39
14049,49.2166667,1.2166667,39
9418,41.66667,2,39
8940,41.1333333,34.05,39
5176,36.180675,37.224358,39
14848,51,11,39
16042,52.84748,-2.17342,38
8818,40.9925844,-75.9101994,38
2823,26.8166667,-104.2166667,38
9601,41.833436,-70.8328162,38
6335,38.5225996,-81.03344060000001,38
8820,40.99367,-81.52039000000001,38
8050,40.2667286,-83.0001841,38
16929,56.45,-3.36667,38
10224,42.5,2.25,38
9895,42.1586996,-74.5204306,38
10618,42.9314527,-77.4919385,38
269,-18.4045594119077,-47.1516067837181,38
10431,42.7111414,-83.4110517,38
374,-21.4166667,39.7,38
16073,52.9207024314979,-1.47216796875,37
15518,51.83333,7.41667,37
8185,40.42035,-79.11669999999999,37
6648,38.8881,-77.06950000000001,37
2521,21.5333333,-78.2166667,37
1129,-6.7202778,-78.3872222,37
4820,35.3926161,-82.5006759,37
7252,39.4733834,-85.9227616,37
6747,38.9248334,-77.06692200000001,37
9811,42.0712019,-74.2812579,37
8865,41.0423196,-74.53376919999999,37
8214,40.4500344,-92.1501806,37
3916,33.2481693,-84.25909040000001,37
16016,52.750182054,-75.132632105,37
5609,37.21588,-89.41842,37
6766,38.9353888,-77.0874781,37
13852,48.8,2.13333,37
4227,34.0501602,-79.66645149999999,37
7799,4.91667,-75.83333,37
8424,40.65675,-76.90053,37
2769,25.9666667,-103.9333333,37
6369,38.5836,-77.3305,37
15854,52.380001,13.5225,37
3627,32.25,35.75,37
10208,42.4870372,-71.4633966,37
7527,39.8114884,-76.9888693,36
4401,34.4767616,-87.5450263,36
8178,40.4123,-78.75502,36
7032,39.23088,36.41292,36
11360,43.8456274,-71.4722969,36
11107,43.4595139,-75.46378780000001,36
5685,37.360046,-91.66598,36
15824,52.33333,-0.16667,36
8584,40.7566667,-73.9691667,36
12755,46.2002438,-97.9628786,36
5611,37.2208838,-89.4609209,36
4727,35.2014777,-90.0514798,36
7440,39.7297679,-91.3509813,35
2182,18.3333333,-88.4333333,35
1487,10.75333,46.91917,35
15919,52.5,13.5,35
8997,41.20367,-84.16755999999999,35
679,-30.5,29,35
5156,36.13333,-5.35,35
12237,45.2807618,-111.406627,35
960,-43.1463889,148.0019444,35
7690,39.986576766477,-4.12933937658449,35
6122,38.14835,-85.79849,35
8912,41.1000547,-81.8831933,35
8421,40.6541667,-73.95583329999999,35
7324,39.5653789,-77.04414850000001,35
6145,38.1991667,-78.90472219999999,35
16786,55.87194,-4.43306,35
16673,55.25,-2,35
14898,51.07971,-1.80924,35
6510,38.7492833,-77.6480469,35
8470,40.6912124,-74.53515609999999,35
8483,40.7003338,-83.39131140000001,35
1882,15.1,108.55,35
5379,36.7237609,-76.5580054,35
8646,40.80444,-73.95528,35
11627,44.2564578,-70.6347852,34
8996,41.2036599,-84.16827809999999,34
6789,38.9523323,-78.14694369999999,34
15529,51.84598,-2.23795,34
14853,51,4.5,34
10161,42.4333333,-6.6,34
15684,52.09675,5.0370832,34
16244,53.33333,-8,34
9978,42.2670446,-70.8478224,34
17231,6.7741667,-75.6533333,34
5917,37.81667,13.58333,34
10844,43.1272972,-73.58817139999999,34
5254,36.3695012,-85.8277599,34
11731,44.4436052,-87.826206,34
16777,55.8651497187961,-4.25763130187988,34
5134,36.084853,-81.29842309999999,34
13333,47.42698,19.04016,34
7257,39.4806406,-80.1359112,34
10263,42.5411733,-78.5080766,34
10337,42.611735,-77.2919246,33
826,-35.708181623,174.560186958,33
7452,39.7428979,-74.1281918,33
9455,41.6876088,-70.40308039999999,33
5759,37.5248069,-84.0415947,33
5378,36.7225833,-84.15660010000001,33
8106,40.33912,-76.06703,33
3882,33.14329,-97.06814,33
12926,46.5833333,6.5,33
848,-37.06667,-70.28333000000001,33
3051,29.19135,-94.98066,33
1988,17.1,-61.73333,33
3124,29.8521698,-95.40854969999999,33
13578,48.084866236,-77.161602225,33
11925,44.75,7,32
7356,39.6056073,-84.75884379999999,32
7612,39.9023332,-75.46464279999999,32
10422,42.6995231,-73.5798379,32
9676,41.9003105,-87.64005330000001,32
7550,39.8280678,-98.5797874,32
8414,40.648094,-86.152119,32
2609,22.7916667,-81.2113889,32
2128,18.2166667,-77.5666667,32
15300,51.53333,-0.08333,32
5091,35.98209,-78.90713,32
5060,35.91274,-88.7557,32
8781,40.952117,-5.501986,32
5774,37.5408842,-90.5903984,32
6647,38.8878898,-76.99442019999999,32
16122,53.0475,8.786667,32
10802,43.0834001,-76.2824291,32
2671,24.4,-103.9,32
6581,38.8303905,-77.1963703,32
9273,41.509816,-74.26403929999999,32
17040,57.4666667,-4.2333333,32
6324,38.5003838,-80.5000866,32
11956,44.80401,20.46513,32
3518,31.75626,-95.64623,32
9908,42.178123,-78.1455655,32
13851,48.7958816883755,2.13578939437866,32
14722,50.8090805768295,-1.07142448425293,32
2845,27.155831,77.960892,31
1159,-64.4666667,-63.6166667,31
10959,43.25,6,31
13572,48.06687193,-77.249427377,31
7742,4.3833333,-74.7833333,31
8420,40.65312,-79.64421,31
3311,30.5,32.25,31
11151,43.5295158,-72.322591,31
7245,39.46975,-0.37739,31
10144,42.4048186,-71.1272754,31
7089,39.288995,-76.8052517,31
9204,41.4583885,-80.95453620000001,31
8254,40.496747,-3.445872,31
7223,39.45,32.4,31
14723,50.8109,4.3028,31
7041,39.2458231,-106.268912,31
5399,36.7629261,-76.26021679999999,31
4688,35.1495343,-90.04898009999999,31
8187,40.425,-3.6821,31
668,-30,26,31
4165,33.92665,-85.61574,31
10893,43.1778596,-71.46201379999999,31
11049,43.3753474,-73.9392921,31
1734,13.6978,123.4892,31
4904,35.5792631,-83.3854347,31
15912,52.5,-3.5,31
10770,43.0653446,-76.0785332,30
7002,39.1920503,-79.1530911,30
10336,42.6070282,-73.0426008,30
12072,44.966810138,-79.382930876,30
2218,18.4166667,-78.1333333,30
4139,33.8716816,-117.8608916,30
4398,34.45993,72.50237,30
5029,35.8492885,-82.0903939,30
10200,42.4812059,-71.2089445,30
7732,4.3166667,-74.65000000000001,30
10688,42.9981156,-78.1875167,30
16700,55.45,-4.6166667,30
5422,36.81897,10.16579,30
9405,41.65478,-78.66003000000001,30
3337,30.7424177,-94.8918781,30
6695,38.9042783,-77.034699,30
8835,41.010055,-81.86236,30
15692,52.1004555240053,5.04263877868652,30
5952,37.8715926,-122.272747,30
14018,49.11911,6.17269,30
9260,41.5,-4,30
15820,52.329,-0.192,30
5894,37.7865292,-78.9583574,30
2169,18.3166667,-77.3833333,29
13705,48.4125215,-102.8199043,29
1579,11.9325241361101,79.8360586166382,29
9550,41.7953068,-88.2406259,29
8078,40.3001105,-74.1662539,29
1469,10.6166667,-61.2833333,29
9691,41.9098254,-70.7280925,29
5787,37.5537575,-77.4602617,29
9438,41.67599,-72.78604,29
16605,54.7768000648463,-1.57575488090515,29
9821,42.0848126,-74.3154254,29
15226,51.5079,-0.0241,29
14881,51.05,7.2833333,29
4868,35.5006942,-80.0003243,29
14081,49.29965829,-123.119344058,29
9792,42.0453699,-73.33817190000001,29
7908,40.1014865,-76.0874493,29
7464,39.7570403,-77.3513762,29
550,-26.6166667,30.65,28
3738,32.7031864,-87.5861172,28
9432,41.672,-79.42894,28
7746,4.452775,-75.766447,28
6089,38.0933993,-86.3296976,28
3934,33.32779,-84.63488,28
14745,50.85105,4.45779,28
11003,43.3009149,-70.9783965,28
7985,40.1895124,-81.1984393,28
14727,50.821,4.353,28
7817,40.0028269,-84.67940110000001,28
6698,38.905606,-90.64178920000001,28
9254,41.4951086,-70.7405859,28
15319,51.55,0.11667,28
17021,57.20194,-2.19778,28
9976,42.2667599,-71.79951560000001,28
6473,38.7156,-76.67297000000001,28
14634,50.63333,4.41667,28
4800,35.3419447425553,25.1423835754395,28
7647,39.9478906,-75.1487882,28
17428,7.6833333,-69.1166667,28
10314,42.5886281,-88.4298189,28
10981,43.2738889,-77.7322222,28
12758,46.202703,-113.2453353,28
6294,38.4622865,-85.5427382,27
15863,52.39857,0.25811,27
9132,41.37172,-82.49378,27
8008,40.2106,-75.4639,27
8559,40.7417052,-91.3373735,27
7347,39.5900512,-89.4912058,27
5106,36.0089518,-86.5199935,27
16835,56,10,27
10044,42.3322147,-91.42043289999999,27
15488,51.799,-0.092,27
3568,32,53,27
90,-11.8,130.0166667,27
16332,53.55,10,27
6764,38.9337225,-76.84913830000001,27
6778,38.9409443,-77.0646998,27
4821,35.39423,-80.63290000000001,27
5128,36.065408,-81.4625963,27
3387,31,36,27
8741,40.9047781,-82.56239410000001,27
6951,39.1317756,-76.6205216,27
11006,43.3017356,-75.06710510000001,27
3522,31.7682208,-91.7181819,27
1561,11.5833333,-15.5,27
15354,51.5866,4.8203,26
