,Latitude,Longitude,count
9212,50.5,-4,128
3213,36.3536766,-85.15523779999999,127
9744,51.56667,-0.33333,122
8343,47.1055153,-95.8778212,119
3701,37.93636,23.94447,119
10083,52.3122,4.75039,118
7335,44.1445136,-70.78062060000001,118
9577,51.436667,5.979167,118
10766,56.1166667,-3.95,116
6488,42.6134015,-77.3122034,116
3421,37.07333,22.42972,116
6686,42.9388428,-109.4804179,113
9836,51.75315,-1.23854,112
5473,40.9606192,-79.8306077,112
8158,46.4861,6.753,109
10796,56.39153,-3.43951,107
6376,42.454805,-73.48983389999999,105
4857,40,-4,104
5639,41.3142182,-82.60156550000001,104
6904,43.2256247,-75.0612709,103
2035,31.183903,29.948889,103
6497,42.6286895,-73.9134588,103
3609,37.691166,-86.61776159999999,103
4436,39.350073,-82.04986510000001,103
8768,48.85339,2.34864,102
9070,5.42634,-74.82319,101
3308,36.7525,3.04197,101
4258,39.0434423,-77.18831350000001,99
4018,38.7728905,-79.4067129,99
7751,45.2722095,-86.9870598,98
5506,41.0242258,-80.61479540000001,97
4036,38.7942785,-79.5492193,97
9520,51.33333,-2.5,97
5328,40.7525,-73.8166667,96
2223,32.4544444,-115.9969444,96
5752,41.4807934,-107.6697922,95
2614,34.2634267,-85.1582834,95
3706,37.9470691,-76.0393808,94
6025,41.88304,-88.32353000000001,93
6079,41.98174,-76.9658,93
6337,42.3889502,-78.9258689,92
4983,40.2141,-75.2779,92
4387,39.262608,-76.4330157,92
7683,45.0180929835126,-74.72814559936521,92
2353,33.2203184,-116.2108405,90
3739,38.0171441,-122.2885808,90
6512,42.6464602,-76.5052173,88
6069,41.9600988,-71.4578372,87
3903,38.4879035,-78.3261152,85
2608,34.2331373,-102.4107493,85
8016,46,2,84
1324,18.37578,-65.95793999999999,84
4059,38.822613,-77.1041453,84
3339,36.861259,-76.3035524,83
4163,38.9178892,-77.04969939999999,83
9067,5.40283,-74.86718,83
1503,21.6,104.75,82
267,-24.1666667,29.25,81
3859,38.3524264644614,23.1399536132812,81
7756,45.2833333,6.0666667,81
2505,33.88623,-83.37683,80
3659,37.8403271,-87.07277449999999,80
4544,39.57974,-77.00399,79
4367,39.2365079548711,20.7147216796875,79
7338,44.1575733,-70.04060749999999,78
107,-15.8277778,-74.09,77
10373,53.28595,-6.37739,77
2064,31.5265557,-91.4459501,76
5078,40.3839728,-77.2649847,76
7304,44.0606281,-70.39366750000001,76
7621,44.88361,-93.97083000000001,75
6722,42.9875714,-74.7976486,74
4225,38.9970528,-78.0513864,74
4991,40.2227,-75.10129999999999,74
3663,37.8494872,-91.5548738,74
2201,32.3412569,-91.4006717,74
4823,4.5338889,-75.6811111,73
4192,38.9403888,-77.0527551,73
102,-15.6236111,-73.9461111,73
4545,39.57994,-77.00657,73
1328,18.3833333,-77.3666667,73
5322,40.74976,-73.977969,72
4341,39.1889972,-76.57190900000001,72
2811,35.0940401,-80.25617320000001,71
10041,52.2,0.11667,71
3770,38.1040882,-120.7974351,71
2772,34.93759,-92.58599,69
6558,42.71694,-76.08583,69
5104,40.4350792,-77.5561012,69
7424,44.4074655,-94.1899696,69
8946,49.54977212,-119.019058232,68
4450,39.4017663,-77.9844427,68
7201,43.8117444,-70.3761634,68
2742,34.83349,-79.49977,67
5885,41.6748157,-74.13264479999999,67
6799,43.0706398,-71.2092292,66
4147,38.9126115,-77.0491438,66
3735,38.0049214,-121.805789,66
5024,40.2987174,-75.17322830000001,66
1536,22.2,-102.0833333,65
4024,38.7795589,-77.4327658,65
3435,37.1264699,-84.44049440000001,65
5748,41.4778716,-74.12958949999999,64
9283,50.73444,-3.41389,64
10691,55.67594,12.56553,64
6186,42.1623,-77.03691000000001,64
7083,43.5950662,-73.5181711,64
1851,29.68956,-95.46014,64
2369,33.3412337,-90.2773066,64
3582,37.5949316,-120.9577098,64
11024,61.5741667,-147.3972222,63
8245,46.780676645,-73.81277740100001,63
9772,51.60198,-0.05397,62
3179,36.2445059,-85.3844161,62
4856,40,-3.75,62
1783,28.4475,-81.46939999999999,62
7598,44.8374628,-93.6407923,62
6708,42.9702328,-109.4537508,61
454,-32.9271483615446,151.776466369629,61
1605,24.4686111,39.6141667,60
9467,51.19,4.404,60
3171,36.20655,36.15722,60
5551,41.1097802,-80.68868759999999,60
2870,35.2439711,-86.0902624,60
6715,42.98333,-73.79389,60
4653,39.7834391,-76.1330074,59
4170,38.9234446,-77.0369213,59
4282,39.0876087,-76.88164020000001,59
6369,42.4367527,-73.0537118,59
2256,32.7123823,-82.3904055,59
11046,63.3166667,22.4833333,59
10725,55.95,-3.2,58
4164,38.9195557,-77.06386639999999,58
5497,41.0138429552247,28.9496612548828,58
10117,52.3833333,12.4166667,58
9586,51.45,-2.6,58
9119,50.0623,19.9617,58
6849,43.1366597,-89.74623389999999,57
6692,42.9473823,-116.730402,57
7645,44.93459,-119.56528,57
3369,36.933119,-94.0946568,57
6450,42.5722397,-88.3673167,57
4028,38.782058,-77.1463691,57
7024,43.4750709,-72.63815080000001,56
2533,34.0004338,-81.000091,56
4156,38.9159447,-77.05664400000001,56
4157,38.9170558,-77.0471993,56
2725,34.7709315,-82.9623711,56
3136,36.1170021,-86.30471350000001,55
2441,33.64836,-98.46944999999999,55
6930,43.2586801,-75.08210529999999,55
4433,39.3384344,-79.496162,55
4567,39.6325864,-79.12225239999999,55
9944,52,10,55
1859,29.7607838,-95.3977168,54
5659,41.3367606,-73.94791650000001,54
4641,39.7747813,-84.0799363,54
8786,48.8688,2.3539,54
3988,38.71667,-9.133330000000001,53
4904,40.079778,-83.07302799999999,53
11027,61.5908333,-147.3986111,53
2363,33.3226546,-81.1423236,53
7506,44.5725548,-71.2236894,53
8541,47.898,2.164,53
9502,51.2795818892475,1.08078002929688,53
6646,42.8514784,-71.02839040000001,53
6119,42.0625924,-73.1912222,53
4179,38.9290001,-77.0577552,53
4979,40.2109404,-75.27823170000001,53
3697,37.9203678359435,23.9035034179688,52
10418,53.42133,-6.27008,52
11025,61.5763889,-147.4486111,51
8936,49.516350467,-123.969443583,51
10387,53.3393,-1.28522,50
3115,36.0601451,-78.7833388,50
5658,41.33506,-81.51067,50
10049,52.2166667,7.0333333,50
6457,42.5792584,-71.4200629,49
10852,57.1333333,-2.1,49
7846,45.5,6.41667,49
10798,56.4,-3.4333333,49
7292,44.0332977,-94.0669,49
3300,36.7282054,-76.58356209999999,49
10468,53.6666667,15,49
6619,42.8111712,-78.3444621,48
2852,35.2022334,-111.6637729,48
4051,38.8048356,-77.0469214,48
7330,44.1334023,-70.82256599999999,48
6489,42.6153453,-77.4024853,48
7985,45.900084971,-80.899726368,48
10175,52.559686,13.287711,48
4980,40.21122,-75.2749,48
2100,31.7621153,-95.6307891,48
1409,19.436303,-99.072097,47
7255,43.950113571,-79.61632385,47
10810,56.5,-6,47
2375,33.3790427,-81.1351006,47
10804,56.4525,-3.02583,47
6327,42.36837,-83.35270970000001,47
2497,33.86427,-84.51683,47
2405,33.5102,36.29128,47
381,-29.4833333,30.3333333,47
4187,38.9356203,-84.3071593,47
3349,36.8912586,-76.2618842,46
9316,50.8333333,4,46
7797,45.3997187,-85.8284146,46
1944,30.2210464,-95.5616089,46
9036,5.0666667,-75.84999999999999,46
6802,43.0739673,-72.7348171,46
4873,40.0303761,-76.23412329999999,45
5239,40.65425,-76.90248,45
1216,17.9,-77.4333333,45
6247,42.275556,-82.955556,45
4654,39.7834482,-74.9662768,45
10784,56.25,-3.1666667,45
10931,59.6352155629442,17.9125213623047,45
2579,34.1397292,-118.0353449,44
10576,54.5,-6.5,44
9680,51.51334,-0.08901000000000001,44
1934,30.12194,31.40556,44
4659,39.7925995,-77.0247036,44
5905,41.7001006,-71.4995045,44
7122,43.637455,-94.10218209999999,44
9518,51.33333,-0.08333,44
6933,43.265,-76.17740000000001,44
4528,39.5389816,-78.5133458,44
1628,25.0333333,-101.2666667,44
6304,42.3490930324696,-71.54545783996581,44
11177,9,-80,43
8337,47.09968,-95.84379,43
5739,41.4706074,-81.6548507,43
8122,46.3666667,0.5333333,43
2336,33.1481788,-84.6032609,42
2361,33.28623,-91.58429,42
2295,32.87519,13.18746,42
5360,40.7861522,-86.14638309999999,42
2675,34.5434211,-84.6418772,42
2673,34.54176,-91.98347,42
10514,54,-2,42
9479,51.2295,4.41281,42
4200,38.9445553,-77.0560885,42
2676,34.54541,-91.96768,41
5711,41.4167605,-74.3162633,41
6183,42.1570187,-77.05302349999999,41
5974,41.8181558,-71.4161678,41
4155,38.9159447,-77.047755,41
6329,42.3761,-83.1572,41
9941,52,-1,40
4104,38.8881,-77.06950000000001,40
9565,51.41667,0.13333,40
10195,52.632,-1.124,40
4126,38.8996,-77.25964999999999,40
6850,43.1372152,-89.7467896,40
9649,51.5,10.5,40
2102,31.7787808,-95.7063466,39
1401,19.25,-99.16667,39
5864,41.65,-7.4666667,39
4512,39.5051055,-76.7441417,39
5902,41.6964,-86.18219999999999,39
3138,36.1235963,-111.8834947,39
6843,43.1272972,-73.58817139999999,39
9436,51.07971,-1.80924,39
5025,40.2989951,-75.18100630000001,39
6877,43.1783937,-77.9450128,38
5327,40.75173,-79.79311,38
6885,43.1908948,-77.7319504,38
6362,42.4311947,-73.46816680000001,38
9052,5.2,-74.1166667,37
6333,42.3853391,-78.93614700000001,37
4879,40.0462086,-76.30690319999999,37
2204,32.3531997,-89.35423160000001,37
5002,40.2489600508098,-3.82236086810732,37
3155,36.1634115,-84.4404904,36
3782,38.1354096,-76.9444141,36
9563,51.41667,-0.33333,36
8957,49.600234242,-83.18311228,36
5963,41.80201,-77.87083,36
4111,38.8906675,-77.03914349999999,36
5872,41.6612104,-72.7795419,36
8879,49.28217,6.6795,36
3163,36.18645,-90.27621000000001,36
2940,35.4911934,-89.78397099999999,35
10976,6.8219444,-75.6833333,35
5210,40.6186152,-96.9261384,35
10979,6.88333,80.71666999999999,35
4143,38.9112226,-77.0491438,35
1408,19.4361,-99.0719,35
10095,52.33333,-0.16667,35
1714,27.11771,-82.41379999999999,35
5684,41.3823163,-74.4398791,35
9760,51.589167,5.702778,34
5778,41.509816,-74.26403929999999,34
2736,34.8028661,-86.9716741,34
9721,51.53333,-0.08333,33
6928,43.2550615,-77.6630595,33
6687,42.9402318,-109.4570839,33
6225,42.24926,-71.810349,33
4814,4.452775,-75.766447,33
8650,48.3800203,-102.7721265,33
3160,36.180675,37.224358,33
2610,34.23381,-102.40919,33
6902,43.2222839,-77.6716706,32
2036,31.19806,29.91917,32
6945,43.2945185,-72.9378796,32
6347,42.4048186,-71.1272754,32
9654,51.50051,-0.12883,32
1707,26.9236694,-80.09504219999999,32
7264,43.9724137,-111.2752267,32
2869,35.2428656,-89.9253652,32
10476,53.7166667,-1.85,32
8492,47.6223,-122.3566,32
2599,34.1931538,-91.7242961,32
10381,53.31861,-8.06833,32
4569,39.6400914,-78.3711223,32
10109,52.36667,4.88333,31
6492,42.616762,-70.6661556,31
6847,43.1294377,-89.7790119,31
10113,52.37895,4.90016,31
4688,39.8366528,-105.0372046,31
10660,55.25,-2,31
7383,44.2564578,-70.6347852,31
4161,38.9176114,-77.0474772,31
9946,52,5.25,31
10156,52.5,13.5,31
1016,13.55,-88.81667,30
4723,39.9106181,-83.16296730000001,30
4655,39.7835987,-105.5991669,30
11203,9.722222199999999,-67.425,30
6141,42.0965915,-111.8374493,30
6552,42.7111414,-83.4110517,30
9587,51.45,0.05,30
5228,40.63972,-73.75833,30
3053,35.86813,-90.94568,30
4302,39.1317756,-76.6205216,30
5233,40.648094,-86.152119,30
6729,42.9981356,-72.3092527,30
4261,39.0481646,-77.1699799,29
4900,40.0744918,-90.2373436,29
4409,39.288995,-76.8052517,29
9641,51.5,-0.33333,29
5110,40.44423,-81.70177,29
7370,44.2428486,-69.9783834,29
5237,40.65312,-79.64421,29
2851,35.2014777,-90.0514798,29
9940,52,-0.98333,29
4497,39.4806406,-80.1359112,29
9122,50.08333,6,29
1918,3.9813889,-75.6502778,29
9977,52.0833333,10.2833333,28
10033,52.18831,-0.45316,28
8335,47.0637,7.6587,28
2597,34.1851561,-79.7236728,28
1459,20,77,28
5848,41.6259289,-73.3003949,28
5987,41.8334327,-71.5995085,28
5672,41.3689867,-72.21757909999999,28
6627,42.8186783,-76.072424,28
8411,47.3333333,7.3333333,28
1405,19.33333,-99.5,28
10740,56,10,28
5458,40.94671366508,25.33447265625,28
2552,34.0639989,-90.65148790000001,28
5505,41.02395,-80.56729,28
5878,41.66667,2,28
5795,41.54941,-72.08833,28
4646,39.7789951,-76.1166178,28
2382,33.4106947,-82.2901231,28
3297,36.7225833,-84.15660010000001,28
7340,44.1595083,-71.8934215,28
3463,37.2208838,-89.4609209,27
7431,44.41667,11.98333,27
2358,33.27333,35.19389,27
5409,40.8661979,-76.3974482,27
9072,5.44219,100.59496,27
4540,39.5653789,-77.04414850000001,27
9408,51,11,27
6883,43.1898069,-70.8828365,27
4439,39.3754635,-120.0260295,27
2209,32.3959157,-108.5422731,27
8881,49.28448,6.68268,27
9987,52.09675,5.0370832,27
4810,4.3833333,-74.7833333,27
416,-30.5,29,27
870,10.4166667,-74.45,27
9083,5.58333,-75.91667,27
8208,46.6666667,7.1666667,26
2406,33.5162171,-86.88999200000001,26
3891,38.4622865,-85.5427382,26
5481,40.99367,-81.52039000000001,26
8129,46.3811203,-103.0090549,26
8794,48.8776,2.35514,26
3209,36.3425961,-83.002107,26
7584,44.80401,20.46513,26
10055,52.23439,-0.8812,26
5389,40.8334328,-74.6829393,26
2498,33.8716816,-117.8608916,26
10944,6.165611,1.254511,26
1119,15.1,108.55,26
6424,42.5220399,-70.8953266,26
3064,35.91274,-88.7557,26
9722,51.53333,-0.26667,26
1929,30.06263,31.24967,26
4257,39.0405944,-92.3937932,26
5697,41.3945426,-72.10896579999999,26
7266,43.9781236,-75.60935910000001,25
2144,32.01945,-83.06305999999999,25
8865,49.2166667,1.2166667,25
6951,43.3017356,-75.06710510000001,25
7578,44.7919049,-95.09722499999999,25
1314,18.3333333,-88.4333333,25
6803,43.07444,-76.26194,25
3802,38.1991667,-78.90472219999999,25
8545,47.91667,1.9,25
6537,42.6833,23.3166,25
8119,46.350142216,-60.981795958,24
3183,36.2522766,-85.951654,24
4186,38.9353888,-77.0874781,24
4550,39.5900512,-89.4912058,24
4819,4.5,-75.7,24
2084,31.66667,35.25,24
7572,44.77167,-93.78806,24
5733,41.46338,-81.51443,24
6949,43.3009149,-70.9783965,24
2562,34.0792659,-84.62937839999999,24
37,-12.0038889,-76.6388889,24
4033,38.7923223,-80.46092040000001,24
7279,44,7.25,24
1670,26,32,24
4700,39.86202,-79.98061,24
7084,43.595233,-94.0930153,24
2915,35.3926161,-82.5006759,24
3323,36.81897,10.16579,24
10192,52.62783,1.29834,24
6434,42.550584,-86.1311441,24
2182,32.25,35.75,24
10039,52.19714,0.12823,24
6440,42.563,0.84211,24
3219,36.3695012,-85.8277599,24
1294,18.2833333,-76.84999999999999,24
5119,40.4500344,-92.1501806,24
10052,52.22977,21.01178,24
7622,44.8841292,-93.97052549999999,24
3256,36.53361,-6.29944,24
406,-30,26,24
5008,40.26695,21.32446,24
3239,36.5,-5.75,23
5316,40.7417052,-91.3373735,23
5242,40.65675,-76.90053,23
6961,43.3324755,-91.4240266,23
3627,37.73847,-97.22982,23
6790,43.0658456,-88.0050876,23
8699,48.5822,7.7431,23
5216,40.6259354,-74.6696044,23
1287,18.25,-77.5,23
4006,38.7437175,-80.1189641,23
4173,38.9248334,-77.06692200000001,23
2825,35.1298005,-96.6652946,23
5886,41.67599,-72.78604,23
7019,43.4595139,-75.46378780000001,23
5049,40.33912,-76.06703,23
3168,36.20278,37.15861,23
9759,51.5879,-0.1063,22
4342,39.1895037,-84.3657729,22
9413,51,4.5,22
9866,51.83333,7.41667,22
9383,50.95026,-1.3568,22
2334,33.14329,-97.06814,22
3482,37.290679,-80.681178,22
10114,52.380001,13.5225,22
2910,35.3805496,-114.1507882,22
5335,40.7566667,-73.9691667,22
5534,41.0703624,-76.231323,22
370,-29.15,153.2833333,22
8662,48.4125215,-102.8199043,22
2078,31.5957216,-91.3356687,22
5649,41.3287074,-73.18039020000001,22
10388,53.34399,-6.26719,22
8967,49.75,20.5,22
11004,60.4069568500627,5.40643754670042,22
10273,52.9536023000285,-1.15047454833984,22
5548,41.1000547,-81.8831933,22
4473,39.4442104,-86.950845,22
6401,42.4870372,-71.4633966,22
3121,36.084853,-81.29842309999999,22
4861,40.0028269,-84.67940110000001,22
9310,50.821,4.353,22
2591,34.1647315,-117.3503232,22
5730,41.4583885,-80.95453620000001,22
3672,37.8673519,-79.54948640000001,21
3986,38.7156,-76.67297000000001,21
6013,41.855926,-73.9770826,21
5098,40.42035,-79.11669999999999,21
9351,50.8961039555436,4.48207855224609,21
10110,52.36972,-1.47972,21
8842,49.10635,-122.82509,21
5430,40.9047781,-82.56239410000001,21
2420,33.5630556,35.3688889,21
9640,51.5,-0.25,21
10287,53.004,-0.3975,21
7439,44.4436052,-87.826206,21
6123,42.0712019,-74.2812579,21
6546,42.7000837,-72.63009099999999,21
4168,38.9228891,-77.03608800000001,21
6634,42.8286782,-76.0379784,21
4089,38.8665013,-76.9921978,21
2355,33.2481693,-84.25909040000001,21
9998,52.1099909550061,5.12548685073853,21
7565,44.75,7,21
11113,7.9766667,-63.3966667,21
4203,38.9523323,-78.14694369999999,21
8072,46.200140821,-61.065207187,21
1931,30.0804973,-96.5605273,21
5840,41.6170428,-72.0845212,21
7808,45.43333,10.78333,21
3466,37.2279279,-77.4019267,21
7624,44.890472,10.901395,20
3096,35.98209,-78.90713,20
10581,54.51635,-1.42745,20
3730,37.9975515,-89.4973158,20
6286,42.3322147,-91.42043289999999,20
10266,52.9207024314979,-1.47216796875,20
5761,41.4951086,-70.7405859,20
5765,41.5,-4,20
8930,49.4701,10.9991,20
3912,38.5225996,-81.03344060000001,20
4606,39.7297679,-91.3509813,20
5187,40.5867262,-82.91796100000001,20
1620,24.9,-102.1333333,20
9945,52,20,20
4132,38.905606,-90.64178920000001,20
4773,39.986576766477,-4.12933937658449,20
1932,30.0866082,-96.5805278,20
6767,43.0395237,-72.31064189999999,20
9235,50.6,4.35,20
8846,49.11911,6.17269,20
9486,51.25,-0.65,20
8074,46.2002438,-97.9628786,20
3618,37.70894,-88.67617,20
9287,50.75,4.5,20
7455,44.476454,-70.4189512,20
3246,36.50334,-79.74151000000001,20
5418,40.8806424,-76.40217,20
6813,43.0834001,-76.2824291,20
2546,34.0501602,-79.66645149999999,20
9329,50.85105,4.45779,20
3193,36.3,-5.5333333,20
10868,57.4666667,-4.2333333,20
3182,36.25,9.5,20
3786,38.14835,-85.79849,20
4490,39.4733834,-85.9227616,19
10092,52.329,-0.192,19
4268,39.0559439,-76.5052396,19
10440,53.55,10,19
7046,43.5295158,-72.322591,19
7222,43.8609049,-71.4606301,19
10803,56.45,-3.36667,19
359,-28.5,23.5,19
6466,42.5886281,-88.4298189,19
9726,51.54281,-0.15942,19
2453,33.7000199,-117.7675535,19
4570,39.642,-106.374,19
9642,51.5,-0.4166667,19
1895,3.3386111,-75.715,19
5494,41.010055,-81.86236,19
3460,37.21588,-89.41842,19
4876,40.043397,-82.80906400000001,19
1500,21.5333333,-78.2166667,19
685,-64.4666667,-63.6166667,19
4144,38.9112226,-77.05053270000001,18
6038,41.9003105,-87.64005330000001,18
1279,18.2166667,-77.4833333,18
6668,42.8964789,-70.8847762,18
2022,31,31,18
8792,48.8761,2.3464,18
4119,38.8959451,-77.0446993,18
10714,55.9166667,-3.5,18
4878,40.0458193,-105.4008278,18
5263,40.6912124,-74.53515609999999,18
3380,36.9588889,10.7636111,18
2660,34.4767616,-87.5450263,18
1318,18.35356,-64.75042000000001,18
2657,34.45993,72.50237,18
2916,35.39423,-80.63290000000001,18
5414,40.876809,14.139428,18
10958,6.4252778,-74.67638890000001,18
9923,51.9516714457434,4.55241680145264,18
10342,53.18571,-2.89212,18
2023,31,36,18
8258,46.81228,-71.21454,18
2774,34.9451141,-82.78041469999999,18
11210,9.883330000000001,-74.31667,18
1812,29,125,18
4232,39.0028496,-82.9054515,18
5093,40.4123,-78.75502,18
7310,44.0706284,-70.32811100000001,18
7952,45.786661,3.169169,18
3499,37.360046,-91.66598,18
6876,43.1778596,-71.46201379999999,18
1251,18.08216,-63.04282,18
5094,40.416433,-91.1362537,18
4721,39.9050443,-86.90278619999999,18
4964,40.1895124,-81.1984393,18
10949,6.25,-75.61667,18
4483,39.4617806,-75.88882959999999,18
9758,51.5866,4.8203,18
4628,39.76,-98.5,18
156,-18.47333333,-47.20027778,17
5277,40.7003338,-83.39131140000001,17
6720,42.9875328,-84.66082299999999,17
8046,46.11258827,-74.530937452,17
8317,47,7.5833333,17
10619,54.7768000648463,-1.57575488090515,17
3491,37.3333836,-93.93688040000001,17
7456,44.4772222,12.2858333,17
2447,33.6827993,-117.2842046,17
7169,43.7327,-79.224,17
993,13.1563889,-61.2233333,17
5358,40.7834345,-73.9662495,17
2307,32.9459648,-89.5167399,17
2672,34.5359325,-83.46516920000001,17
3613,37.7007,-76.63800999999999,17
9785,51.643,-1.16421,17
1795,28.616666,-81.34784639999999,17
9960,52.05,-2.7166667,17
10386,53.33333,-8,17
3427,37.0831162,-94.3771668,17
3838,38.3045547,-80.7350951,17
2332,33.1415376,-82.6359653,17
3065,35.91667,14.43333,17
10251,52.84748,-2.17342,17
154,-18.4045594119077,-47.1516067837181,17
9889,51.86973,4.54906,17
6236,42.2667599,-71.79951560000001,17
6244,42.2728716,-71.6920131,17
2262,32.7326356,-89.5361825,17
9873,51.84598,-2.23795,17
8195,46.587712,-112.0652774,17
5294,40.7167688,-74.0662524,17
7294,44.03333,10.45,17
10284,53,18.5,17
2942,35.5006942,-80.0003243,17
4704,39.8650722,-81.0664917,17
6441,42.5631475,-71.4308963,16
7858,45.5333333,4.6666667,16
2101,31.7682208,-91.7181819,16
3681,37.8834656,-76.4163384,16
6548,42.7014726,-72.6648139,16
755,-8,113,16
5286,40.708706,14.702319,16
10301,53.0475,8.786667,16
9635,51.49937,-0.12846,16
5589,41.20367,-84.16755999999999,16
3279,36.6501369,-80.11643650000001,16
10547,54.27966,-0.40443,16
5741,41.470929,-73.25150410000001,16
5731,41.4589441,-80.95898099999999,16
5539,41.080214,14.256527,16
5161,40.5267256637762,-3.90300210642985,16
10705,55.8651497187961,-4.25763130187988,16
2717,34.75176,-92.60016,16
3702,37.94068,22.95734,16
4956,40.1792,-75.2754,16
580,-43,170.6666667,16
6711,42.9711928,-71.9673025,16
10300,53.0457540308431,6.20521545410156,16
10638,55,-2,16
4720,39.9023332,-75.46464279999999,16
3029,35.8,-5.7999,16
3142,36.13333,-5.35,16
346,-27.770586,29.976894,16
5959,41.7953068,-88.2406259,16
8168,46.500118484,-77.53278636899999,16
2054,31.4399019,-95.35077800000001,16
1930,30.0702136,-94.2151837,16
6408,42.4998159,-71.332837,16
5868,41.65478,-78.66003000000001,16
9990,52.1,10.2833333,16
4671,39.8114884,-76.9888693,16
10393,53.3602778,-7.0458333,16
10921,59.3,12.8833333,16
3238,36.49423,-90.84623000000001,16
4589,39.7070443,-77.08859390000001,16
5450,40.9328638,-76.1610452,15
2711,34.7138889,68.1275,15
10834,56.923611,23.971111,15
5676,41.37172,-82.49378,15
2172,32.1840381,-96.88471939999999,15
1760,28.0036298,-80.5656089,15
9543,51.38267,-2.71909,15
3075,35.93477,-85.47248999999999,15
2020,30.9982445,-94.8693755,15
3908,38.5003838,-80.5000866,15
5692,41.38617,-81.44484,15
5591,41.21117,-80.96926000000001,15
3884,38.4312129,-81.094275,15
6485,42.6070282,-73.0426008,15
8891,49.3333333,-0.5,15
4679,39.8228,-75.66,15
4664,39.7984405,-76.034115,15
10084,52.31251,-2.65367,15
6545,42.6995231,-73.5798379,15
3313,36.7629261,-76.26021679999999,15
4786,4.0547222,-76.3558333,15
8304,46.98268,7.34368,15
6519,42.6547928,-76.7957873,15
4699,39.860405,16.382789,15
2440,33.63722,35.71056,15
6143,42.09877,-70.78219,15
6726,42.9953429,-76.67633720000001,15
1487,21.1,105.9333333,15
5474,40.962875,-75.0201744,15
4063,38.8303905,-77.1963703,15
6309,42.352286,-78.59196970000001,15
5822,41.5872741,-83.8052175,15
6000,41.84523,-94.30697000000001,15
10611,54.66667,-6.25,15
7277,44,4,15
2611,34.242229,-117.4981066,15
6511,42.6459644,-122.2380816,15
10157,52.5,5.75,15
4032,38.78813,-77.44956000000001,15
2243,32.663544,13.159011,15
6139,42.0931574,-70.7925408,15
6555,42.7125835,-72.6370357,15
7530,44.6333333,0.45,15
4034,38.7931699,-77.4477662,15
6396,42.481206,-71.1925553,15
7334,44.13738,4.81792,14
4613,39.7383781,-85.5719189,14
6479,42.6000783,-73.9662388,14
9043,5.1094444,-75.5766667,14
