,Latitude,Longitude,count
14676,41.8181558,-71.4161678,115
8446,36.5,-5.75,115
17689,44.1575733,-70.04060749999999,114
12248,40.0853766,-76.03105909999999,114
3050,13.1563889,-61.2233333,114
13646,41.0242258,-80.61479540000001,114
11594,39.7428979,-74.1281918,114
24900,52.22977,21.01178,114
4041,19.4361,-99.0719,113
26018,53.34399,-6.26719,113
28036,59.6352155629442,17.9125213623047,113
7691,35.2439711,-86.0902624,112
28741,9,-80,112
18298,44.83333,-0.56667,111
2817,11,107,111
10558,38.9176114,-77.0474772,111
18367,44.88361,-93.97083000000001,111
10154,38.6656082,-86.6044376,110
4930,27.155831,77.960892,110
6435,32.9459648,-89.5167399,110
22883,50.73444,-3.41389,110
8024,35.8000689,-88.86672729999999,110
3874,18.45,-77.45,110
21268,48.5822,7.7431,109
8076,35.86813,-90.94568,109
17000,43.4750709,-72.63815080000001,109
5149,28.5588931444641,77.08831787109381,109
14485,41.6748157,-74.13264479999999,108
12459,40.23421,-84.40862,108
7260,34.54176,-91.98347,108
24130,51.60198,-0.05397,108
12701,40.4350792,-77.5561012,107
20270,47.1055153,-95.8778212,107
10519,38.9084,-77.0341,107
15874,42.6153453,-77.4024853,107
13290,40.766488,-73.42345539999999,107
7474,34.9166667,48.3333333,106
23272,51.07971,-1.80924,106
17518,43.9724137,-111.2752267,106
11405,39.5653789,-77.04414850000001,106
9697,38.2209651,-78.4475108,105
6587,33.3790427,-81.1351006,105
10501,38.9008,-77.04519999999999,105
22967,50.8109,4.3028,104
12238,40.079778,-83.07302799999999,103
22420,50.08333,6,103
26033,53.35374,-2.27495,103
27597,56.5,-6,102
6557,33.28623,-91.58429,102
11470,39.6325864,-79.12225239999999,102
26010,53.3393,-1.28522,102
27292,55.87194,-4.43306,101
23643,51.41667,0.13333,101
8584,36.7282054,-76.58356209999999,101
26108,53.4166667,-2.9166667,101
12185,40.0458193,-105.4008278,100
9419,37.9203678359435,23.9035034179688,100
16743,43.2222839,-77.6716706,100
3959,18.93667,72.89749999999999,100
14396,41.6170428,-72.0845212,100
10554,38.9170558,-77.05247730000001,100
17128,43.5950662,-73.5181711,100
2951,12.30093,76.66891,100
12187,40.0462086,-76.30690319999999,99
8211,36.0601451,-78.7833388,99
12260,40.0936747,-82.99157200000001,99
7485,34.93759,-92.58599,99
11656,39.7834482,-74.9662768,99
4038,19.42847,-99.12766000000001,99
9682,38.2009055,-84.87328359999999,99
10453,38.8881,-77.06950000000001,98
7655,35.2014777,-90.0514798,98
21042,48.2084877601653,16.3720750808716,98
7915,35.6564585,-88.41810289999999,98
23697,51.45,0.05,97
1312,-30.5,29,96
17669,44.1334023,-70.82256599999999,96
10760,39.0434423,-77.18831350000001,96
20088,46.81228,-71.21454,95
18986,45.5,6.41667,95
22405,50.0623,19.9617,95
7115,34.2331373,-102.4107493,94
27585,56.4525,-3.02583,93
14296,41.5398198,-72.8676012,93
10512,38.9051116,-77.03803240000001,93
23586,51.37891,0.52786,93
6062,32,53,92
25594,52.9536023000285,-1.15047454833984,92
13148,40.7167688,-74.0662524,92
15337,42.275556,-82.955556,92
9971,38.4879946092148,21.29150390625,92
26223,53.55,10,92
22965,50.8090805768295,-1.07142448425293,92
5787,31,31,91
18107,44.585608,-72.3098272,90
11010,39.2365079548711,20.7147216796875,90
11655,39.7834391,-76.1330074,90
7262,34.54541,-91.96768,90
26106,53.4166667,-2.25,90
14195,41.4778716,-74.12958949999999,89
27733,57.1666667,-2.1666667,89
23470,51.2795818892475,1.08078002929688,89
28331,61.5763889,-147.4486111,89
7093,34.1931538,-91.7242961,88
28370,63.3166667,22.4833333,88
7566,35.0940401,-80.25617320000001,88
7062,34.1397292,-118.0353449,88
12275,40.1014865,-76.0874493,87
6508,33.1481788,-84.6032609,87
10307,38.78813,-77.44956000000001,86
23835,51.5,-0.4166667,86
16688,43.1783937,-77.9450128,86
15828,42.5792584,-71.4200629,86
24720,52.0833333,10.2833333,86
26080,53.39417,-1.38833,85
10555,38.9170559,-77.0002539,85
12276,40.1018,-75.4136,85
13013,40.65425,-76.90248,85
4622,24.4686111,39.6141667,85
6993,34.0639989,-90.65148790000001,85
4406,22.2,-102.0833333,85
22232,5.2,-74.1166667,85
23920,51.51334,-0.08901000000000001,85
13083,40.6912124,-74.53515609999999,85
3740,18.25,-77.5,84
7876,35.5792631,-83.3854347,84
9252,37.73847,-97.22982,84
24467,51.86568,-2.2431,84
10571,38.9228891,-77.03608800000001,84
23834,51.5,-0.33333,83
28236,60,100,83
13277,40.7608,-73.9706,83
15473,42.3490930324696,-71.54545783996581,83
6570,33.3226546,-81.1423236,83
10756,39.0405944,-92.3937932,83
15276,42.24926,-71.810349,83
23852,51.50051,-0.12883,83
24014,51.53333,-0.08333,83
11227,39.4017663,-77.9844427,82
21801,49.28217,6.6795,82
8307,36.20655,36.15722,82
11421,39.57994,-77.00657,82
8986,37.3592287,-85.4571874,82
12987,40.63972,-73.75833,82
14524,41.7001006,-71.4995045,82
24889,52.2166667,7.0333333,82
15025,42.0666647,-91.600176,82
25988,53.31861,-8.06833,81
10573,38.9234446,-77.0369213,81
12714,40.44423,-81.70177,81
21528,48.8662,2.3268,81
7132,34.2634267,-85.1582834,81
13618,41,20,81
26100,53.410580680167,-2.97793865203857,81
4685,25.038958,-77.46623099999999,80
11376,39.5355966,-87.122793,80
20124,46.8768852,-111.9138819,80
10593,38.9353888,-77.0874781,79
10495,38.8992784,-77.05636629999999,79
4724,25.440064,81.73387200000001,79
23833,51.5,-0.25,79
14922,41.98174,-76.9658,78
7766,35.3926161,-82.5006759,78
11616,39.7570403,-77.3513762,78
10479,38.8945562,-77.0427548,78
9624,38.1354096,-76.9444141,78
24111,51.589167,5.702778,78
10442,38.8823342,-77.0427548,77
4927,27.11771,-82.41379999999999,77
13336,40.7861522,-86.14638309999999,77
16644,43.1372152,-89.7467896,77
27096,55.408786,37.906314,77
14042,41.37172,-82.49378,77
24447,51.84598,-2.23795,76
12167,40.0303761,-76.23412329999999,76
27741,57.20194,-2.19778,76
26842,54.6585,-5.6725,76
25251,52.538,-7.467,76
4701,25.2069444,67.2638889,76
27154,55.591531,37.261486,76
2167,-6.7202778,-78.3872222,76
10590,38.9337225,-76.84913830000001,75
6318,32.7123823,-82.3904055,75
16149,42.8111712,-78.3444621,75
27596,56.5,-4,75
13503,40.9061669,-82.561283,75
27514,56.25,-3.1666667,75
11023,39.2458231,-106.268912,75
25070,52.37895,4.90016,74
10632,38.9489492,-84.853838,74
10524,38.91095,-76.92563,74
17897,44.4074655,-94.1899696,74
10152,38.6650526,-86.6044376,74
11701,39.8114884,-76.9888693,74
11721,39.8228,-75.66,74
26412,53.8659,-1.66057,74
8305,36.20278,37.15861,74
28820,9.75,-75.16667,74
9429,37.94068,22.95734,73
11475,39.6400914,-78.3711223,73
17614,44.0606281,-70.39366750000001,73
15535,42.3761,-83.1572,73
20835,47.91667,1.9,73
20262,47.09968,-95.84379,73
25078,52.3833333,12.4166667,73
25061,52.36667,4.88333,73
24905,52.23439,-0.8812,73
9235,37.70894,-88.67617,73
24854,52.18831,-0.45316,72
2747,10.6166667,-61.2833333,72
17778,44.2564578,-70.6347852,72
6436,32.95,71.5666667,71
1130,-27.770586,29.976894,71
4061,19.53008,99.24592,71
28725,8.9166667,-76.0166667,71
7229,34.4767616,-87.5450263,71
17221,43.6666667,3.8333333,71
13954,41.2953274,-82.2193231,70
10480,38.89511,-77.03637000000001,70
24612,52,-1,70
27734,57.1666667,-2.6666667,70
6734,33.64836,-98.46944999999999,70
10431,38.8709453,-77.1874808,70
24867,52.19714,0.12823,70
16982,43.4595139,-75.46378780000001,70
10261,38.7492833,-77.6480469,70
25962,53.3003125794553,-8.940553665161129,70
14697,41.833436,-70.8328162,70
3659,18.08216,-63.04282,69
11758,39.86202,-79.98061,69
15880,42.616762,-70.6661556,69
26374,53.7964432369944,-1.54769897460938,69
13501,40.9047781,-82.56239410000001,69
11022,39.2451121,-75.5177017,69
26328,53.7166667,-1.85,69
10297,38.782058,-77.1463691,69
24615,52,10,69
8107,35.91274,-88.7557,68
5541,30.06263,31.24967,68
2592,10,-63.1666667,68
20242,47.0637,7.6587,68
20765,47.7931,13.0042,68
15320,42.2670446,-70.8478224,68
12264,40.0957,-75.41249999999999,68
3801,18.3333333,-88.4333333,68
26503,54,21,68
4670,24.94,67.20910000000001,68
24611,52,-0.98333,68
7991,35.76353,74.70563,67
16127,42.78667,-86.10693999999999,67
17691,44.1595083,-71.8934215,67
21810,49.28448,6.68268,67
10757,39.0411584,-90.310669,67
10418,38.8665013,-76.9921978,67
20733,47.7314,12.885,66
169,-12.0038889,-76.6388889,66
15709,42.4998159,-71.332837,66
16550,43.07444,-76.26194,66
24016,51.53333,-0.26667,66
11665,39.78721,-105.5419426,66
7408,34.8028661,-86.9716741,65
7613,35.1495343,-90.04898009999999,65
7261,34.5434211,-84.6418772,65
27114,55.4583,-4.6258,65
7256,34.5359325,-83.46516920000001,65
5958,31.66667,35.25,65
27779,57.4666667,-4.2333333,65
12650,40.3975896,-76.59191079999999,65
15714,42.5,2.25,64
612,-2,128,64
15075,42.0965915,-111.8374493,64
22276,5.44219,100.59496,64
10387,38.8445576,-76.8374712,64
26850,54.66667,-6.25,64
11716,39.8190014,-75.49019819999999,64
13674,41.0423196,-74.53376919999999,64
4428,22.3166667,105.8666667,64
12245,40.0841,-75.3869,64
4908,26.9236694,-80.09504219999999,64
10609,38.9409443,-77.0646998,63
6828,33.8298382,-83.6207242,63
17588,44.0332977,-94.0669,63
4771,25.73333,32.6,63
28111,6.25,-75.61667,63
12255,40.0926,-82.9873,63
16786,43.2550615,-77.6630595,63
18542,45.0637272,-121.531735,63
20897,48.00543,16.23264,62
16837,43.3017356,-75.06710510000001,62
15840,42.5886281,-88.4298189,62
15172,42.1586996,-74.5204306,62
10594,38.9356203,-84.3071593,62
12893,40.5867262,-82.91796100000001,62
17194,43.646161,-70.309281,62
23521,51.33333,-1.5,62
9383,37.8715926,-122.272747,62
5981,31.75626,-95.64623,61
18263,44.7919049,-95.09722499999999,61
13755,41.1097802,-80.68868759999999,61
3012,12.949986,77.668206,61
23242,51.05,13.73333,61
16256,42.8964789,-70.8847762,61
8453,36.50334,-79.74151000000001,61
10517,38.9076116,-77.0374769,61
24109,51.5879,-0.1063,61
24696,52.0651,-2.43044,61
26811,54.618056,-5.8725,61
13607,40.99367,-81.52039000000001,60
10642,38.9523323,-78.14694369999999,60
8972,37.3333836,-93.93688040000001,60
11256,39.4230432,-106.1233543,60
13484,40.8884324,-74.5015449,59
14863,41.9283652,-87.72366820000001,59
11124,39.315596,-91.9607262,59
25648,53.004,-0.3975,59
9695,38.2166925,-94.85024060000001,59
21772,49.2166667,1.2166667,59
25506,52.84748,-2.17342,59
14180,41.4706074,-81.6548507,59
24432,51.8333333,-2.1666667,59
2,-0.141144,-78.488214,59
10767,39.0481646,-77.1699799,59
14659,41.80201,-77.87083,59
26291,53.6666667,15,58
4340,21.5333333,-78.2166667,58
5357,29.8521698,-95.40854969999999,58
27722,57.0833333,-4.6666667,58
12674,40.4123,-78.75502,58
14466,41.6666667,-4.25,58
26186,53.5,18,58
10248,38.7419,-76.99290000000001,58
23201,51,4.5,58
23879,51.5079,-0.0241,58
17183,43.637455,-94.10218209999999,58
10822,39.0876087,-76.88164020000001,58
5210,29,125,58
22215,5.1094444,-75.5766667,58
3818,18.35356,-64.75042000000001,58
28213,6.8219444,-75.6833333,58
5830,31.19806,29.91917,57
9997,38.5225996,-81.03344060000001,57
18134,44.6333333,0.45,57
21044,48.21,16.37,57
28051,59.89444,30.26417,57
19933,46.5833333,6.5,57
15796,42.5631475,-71.4308963,57
5785,30.9982445,-94.8693755,57
6187,32.3412569,-91.4006717,57
12684,40.42035,-79.11669999999999,57
16552,43.074809,-70.90089039999999,57
8378,36.3425961,-83.002107,57
9938,38.4622865,-85.5427382,56
2732,10.55,-61.2666667,56
11355,39.5051055,-76.7441417,56
8066,35.8492885,-82.0903939,56
17129,43.595233,-94.0930153,56
3761,18.2833333,-76.84999999999999,56
13012,40.6541667,-73.95583329999999,56
14301,41.54941,-72.08833,56
8033,35.8047883,-88.5106076,56
4006,19.16667,72.83333,55
6980,34.0501602,-79.66645149999999,55
14074,41.3945426,-72.10896579999999,55
25204,52.5,5.75,55
8887,37.2166667,-3.8666667,55
14456,41.6612104,-72.7795419,55
18893,45.43333,10.78333,55
3990,19.088686,72.867919,55
24737,52.09675,5.0370832,55
27463,56.11532,-4.23386,55
11366,39.52258,-87.12390000000001,55
12099,4.83333,-74.5,55
11650,39.7789951,-76.1166178,55
12389,40.1895124,-81.1984393,55
16126,42.7858634,-85.6500248,55
15612,42.4333333,-6.6,55
10399,38.85259,-77.25716,55
6407,32.87519,13.18746,54
24880,52.205,0.175,54
20447,47.3333333,7.3333333,54
19606,46.1666667,6.1666667,54
8111,35.91667,14.43333,54
5899,31.5265557,-91.4459501,54
23069,50.8961039555436,4.48207855224609,54
20517,47.42698,19.04016,54
11242,39.4135988,-106.1261321,54
8291,36.18645,-90.27621000000001,54
14039,41.3689867,-72.21757909999999,53
12956,40.6186152,-96.9261384,53
6190,32.3531997,-89.35423160000001,53
17046,43.5295282,-70.4253284,53
17549,44,7.25,53
591,-19.543069,-65.72370600000001,53
16521,43.0658456,-88.0050876,53
16294,42.932556,-71.435667,53
20300,47.15715,10.73228,53
19271,45.7728,4.8585,53
25341,52.62783,1.29834,53
11593,39.7424881,-105.5136082,53
10730,39.0167335,-83.8082598,53
8180,36.0089518,-86.5199935,53
4473,22.654739,88.44672199999999,53
16754,43.2300689,-75.7776872,53
16381,42.9875328,-84.66082299999999,53
16984,43.460833,-80.37861100000001,53
3824,18.37578,-65.95793999999999,53
6178,32.32276,73.8342,53
8356,36.3,-5.5333333,53
21067,48.2418,16.4341,52
428,-16.6963889,36.9180556,52
4596,24,90,52
23028,50.85105,4.45779,52
10096,38.6225514,-86.8491664,52
1874,-43,170.6666667,52
7753,35.3603587,-84.1260243,52
17174,43.627,1.3811,52
21404,48.7958816883755,2.13578939437866,52
10763,39.04506,-84.65994550000001,52
16643,43.1366597,-89.74623389999999,52
28150,6.4252778,-74.67638890000001,52
10012,38.53966,-0.11748,51
6573,33.32779,-84.63488,51
28515,7.4,99.84999999999999,51
4664,24.9,-102.1333333,51
3718,18.2166667,-77.4833333,51
2422,-8.949999999999999,-78.5791667,51
26398,53.8333333,-2.5,51
11326,39.4759402,-76.4863534,51
10700,39,-6,51
4417,22.2666667,105.9333333,51
6356,32.7816667,69.7958333,51
6151,32.25,35.16667,51
10714,39.00846,-83.79925,51
6504,33.1415376,-82.6359653,51
13266,40.7566667,-73.9691667,51
10516,38.907056,-77.0202543,51
20230,47.04611,29.38722,51
7090,34.1851561,-79.7236728,51
6663,33.5162171,-86.88999200000001,50
10472,38.8926119,-77.00303150000001,50
10974,39.2092787,-75.5649255,50
24380,51.799,-0.092,50
16826,43.2945185,-72.9378796,50
17909,44.41667,11.98333,50
16834,43.3009149,-70.9783965,50
12032,4.3833333,-74.7833333,50
11569,39.7277656,-105.5975002,50
13406,40.8334328,-74.6829393,50
13251,40.75173,-79.79311,50
16014,42.7014726,-72.6648139,50
10058,38.5836,-77.3305,50
16635,43.1294377,-89.7790119,50
14057,41.3823163,-74.4398791,50
22236,5.2166667,100.75,50
13101,40.7003338,-83.39131140000001,50
23423,51.2295,4.41281,49
17930,44.4436052,-87.826206,49
6034,31.9068277,-91.759294,49
5589,30.2210464,-95.5616089,49
19234,45.733412574,-76.98274348,49
11738,39.8366528,-105.0372046,49
9842,38.3617847,-75.5985359,49
5154,28.584511,77.205783,49
13865,41.20367,-84.16755999999999,49
7,-0.22985,-78.52495,49
13030,40.66383,-73.93848,49
11984,4.15,-75.45,49
28843,9.947386,76.273081,49
24033,51.54281,-0.15942,49
15323,42.2681558,-70.8453224,49
25392,52.6858,-1.81618,49
13744,41.1000547,-81.8831933,49
27287,55.8666667,-4.3666667,49
14649,41.7953068,-88.2406259,49
23317,51.132767,13.767161,49
10225,38.7272,-9.14237,49
26039,53.3602778,-7.0458333,49
28317,61.16667,-149.25056,49
24614,52,-56,49
16794,43.265,-76.17740000000001,48
6029,31.8755,-102.34685,48
18368,44.8841292,-93.97052549999999,48
25370,52.6666667,-1,48
16548,43.0739673,-72.7348171,48
12138,40.00332,-105.524443,48
11907,39.9662096,-76.66079980000001,48
11864,39.9478906,-75.1487882,48
8249,36.1235963,-111.8834947,48
2621,10.1,-61.6833333,48
26891,54.7768000648463,-1.57575488090515,48
6525,33.1917835,-96.6669382,48
16909,43.366792788,-80.949723178,48
13564,40.952117,-5.501986,48
12778,40.4880951,-89.6756609,48
10463,38.8906675,-77.03914349999999,48
21305,48.625232,-93.83766869999999,48
13999,41.3287074,-73.18039020000001,48
