,Latitude,Longitude
0,55.9497284685701,-3.19333076477051
1,55.9497284685701,-3.19333076477051
2,51.64875,-0.0974
3,53.9639632888809,-1.09142303466797
4,57.1333333,-2.1
5,51.64875,-0.0974
6,56.1166667,-3.95
7,40.1822849,-82.9571265
8,29.7607838,-95.3977168
9,17.9,-77.4333333
10,39.2528795,-77.6969362
11,55.95,-3.3725
12,55.95,-3.3725
13,55.95,-3.3725
14,55.95,-3.3725
15,55.95,-3.3725
16,55.95,-3.3725
17,42.9388428,-109.4804179
18,13.55,-88.81667
19,51.64875,-0.0974
20,41.8334327,-71.5995085
21,32.08349,-93.35017000000001
22,38.7795589,-77.4327658
23,34.83349,-79.49977
24,40.2283914,-83.5221483
25,55.95,-3.3725
26,37.97945,23.71622
27,38.7937266,-77.8577722
28,38.9178892,-77.04969939999999
29,48.85341,2.3488
30,38.8873341,-77.05553279999999
31,32.21667,-113.96667
32,37.8494872,-91.5548738
33,41.6170428,-72.0845212
34,18.2166667,-77.4833333
35,39.7834391,-76.1330074
36,44.7919049,-95.09722499999999
37,36.3536766,-85.15523779999999
38,36.3536766,-85.15523779999999
39,36.3536766,-85.15523779999999
40,36.3536766,-85.15523779999999
41,36.148411,-84.5052153
42,36.148411,-84.5052153
43,36.2436749,-85.243301
44,36.2436749,-85.243301
45,36.2436749,-85.243301
46,39.6325864,-79.12225239999999
47,39.6325864,-79.12225239999999
48,39.6325864,-79.12225239999999
49,39.6325864,-79.12225239999999
50,42.7825237,-86.099763
51,42.7825237,-86.099763
52,41.3287074,-73.18039020000001
53,44.713384,-72.0531537
54,36.0912014,-83.4401709
55,39.1425692,-82.7985049
56,48.85341,2.3488
57,45.43861,12.32667
58,46.4333333333333,-71.93333333333329
59,40.2141,-75.2779
60,34.83952,-85.42468
61,40.65312,-79.64421
62,40.65312,-79.64421
63,42.9875714,-74.7976486
64,51.81843131389,4.73740339279175
65,42.3761,-83.1572
66,40.42035,-79.11669999999999
67,42.7825237,-86.099763
68,38.9403888,-77.0527551
69,31.75,35
70,38.89139,-76.95085
71,41.6259289,-73.3003949
72,21.42667,39.82611
73,49.33333,10.83333
74,38.193268,15.54969
75,39.7989922,-76.29106899999999
76,42.7578673,-71.2422828
77,45.2535999,-86.9795592
78,43.2222839,-77.6716706
79,31.75,35
80,31.86667,35.21667
81,41.6259289,-73.3003949
82,26.9236694,-80.09504219999999
83,9.550599999999999,122.5164
84,37.97945,23.71622
85,37.97945,23.71622
86,42.8156159,-78.2344591
87,42.0453699,-73.33817190000001
88,33.5102,36.29128
89,42.4194632,-88.61315449999999
90,35.2428656,-89.9253652
91,40.9606192,-79.8306077
92,40.9606192,-79.8306077
93,31.8666667,35.45
94,42.0712019,-74.2812579
95,44.4566443,-89.160112
96,38.1040882,-120.7974351
97,38.1040882,-120.7974351
98,32.87519,13.18746
99,40.4070123,-80.5914614
100,39.91987,32.85427
101,9.550599999999999,122.5164
102,37.5949316,-120.9577098
103,28.4363,66.752
104,34.0792659,-84.62937839999999
105,43.1908948,-77.7319504
106,-20,168
107,56.5,-6
108,42.6134015,-77.3122034
109,42.3889502,-78.9258689
110,42.3889502,-78.9258689
111,42.3889502,-78.9258689
112,42.1353369,-79.1239331
113,43.950113571,-79.61632385
114,35.669,-83.477
115,9.550599999999999,122.5164
116,36.148411,-84.5052153
117,36.148411,-84.5052153
118,36.0300646,-85.3466385
119,41.88304,-88.32353000000001
120,41.88304,-88.32353000000001
121,42.7825237,-86.099763
122,31.5957216,-91.3356687
123,36.3398184,-83.0029404
124,36.3398184,-83.0029404
125,41.92782,-93.1837
126,38.822613,-77.1041453
127,52.559686,13.287711
128,46.98268,7.34368
129,44.6242284,-70.4731206
130,36.148411,-84.5052153
131,42.5886281,-88.4298189
132,31.4399019,-95.35077800000001
133,42.7825237,-86.099763
134,42.7825237,-86.099763
135,43.8117444,-70.3761634
136,51.55,0.21667
137,51.55,0.21667
138,21.42667,39.82611
139,21.42667,39.82611
140,35.86901,67.15175000000001
141,43.2256251,-75.48878740000001
142,42.5667512,-73.0287112
143,39.2528795,-77.6969362
144,36.148411,-84.5052153
145,36.148411,-84.5052153
146,48.8688,2.3539
147,36.2436749,-85.243301
148,36.2436749,-85.243301
149,47.91667,1.9
150,39.5389816,-78.5133458
151,33.63722,35.71056
152,-34.6666667,139.1833333
153,41.470929,-73.25150410000001
154,51.27904,1.07992
155,53.20833,-6.13444
156,41.9600988,-71.4578372
157,51.25182,-0.56621
158,41.6748157,-74.13264479999999
159,49.10635,-122.82509
160,52,-0.98333
161,42.4048186,-71.1272754
162,52.36972,-1.47972
163,39.0870527,-77.1433131
164,43.4967394,-72.1486992
165,42.4514848,-71.0864414
166,51.2455,-0.5812
167,51.04997,-0.97906
168,41.4500997,-71.73812270000001
169,51.26667,-1.33333
170,51.5,-0.45
171,42.5153725,-71.1144984
172,42.5153725,-71.1144984
173,36.70848,-76.60800999999999
174,40.2109404,-75.27823170000001
175,52.94978,-0.95907
176,51.4,0.05
177,51.2618,-0.4304
178,51.86657,0.17799
179,51.49457,-0.1231
180,51.07971,-1.80924
181,52.6858,-1.81618
182,41.1465836685555,-8.591828942298889
183,26.9236694,-80.09504219999999
184,40.2208094925192,-3.43894600868225
185,25.92476,-80.1923
186,22.3333333,-80.09999999999999
187,18.5666667,-71.5333333
188,52.5,11.3833333
189,39.8166667,-8.75
190,39.516745,9.293545
191,44.4691619,10.1483252
192,41.0966552,-102.4738001
193,45.845808,12.29191
194,43.11667,5.93333
195,42.6333333,9.0833333
196,38.96667,-5.26667
197,40.1883322182754,18.2097584009171
198,40.42295,-3.71001
199,47.2833333,24.5333333
200,46.49112,9.77932
201,40.1196642023639,-5.77608572440163
202,36.0422936,-92.1057083
203,40,-4
204,43.3333333,-4
205,52.5,140.25
206,50.81667,0.15
207,47.4981,8.0029
208,6.88333,80.71666999999999
209,-26.5446924739491,148.775482177734
210,34.2173169,-85.17522839999999
211,56,-4
212,67.269167,14.365278
213,61.14472,54.36778
214,-17.95,32.25
215,54.75,9.716666699999999
216,51.8333333,-0.8
217,41.03062,-77.56083
218,41.03062,-77.56083
219,9.550599999999999,122.5164
220,40.77201,-79.42892999999999
221,42.0625924,-73.1912222
222,21.42667,39.82611
223,41.1000547,-81.8831933
224,49.012779,2.55
225,33.5630556,35.3688889
226,33.5630556,35.3688889
227,35.0331389,-87.7380824
228,35.0331389,-87.7380824
229,35.1298005,-96.6652946
230,41.672,-79.42894
231,41.672,-79.42894
232,36.3695012,-85.8277599
233,36.3695012,-85.8277599
234,33.7613,-87.19268
235,33.5102,36.29128
236,33.5102,36.29128
237,36.3536766,-85.15523779999999
238,36.3536766,-85.15523779999999
239,36.2436749,-85.243301
240,41.4583885,-80.95453620000001
241,31.7621153,-95.6307891
242,35.9217324,-85.34830460000001
243,40.44562,-79.95589
244,48.3166667,8.3833333
245,38.9117782,-77.03608800000001
246,36.180675,37.224358
247,35.1392,-90.0321
248,35.1392,-90.0321
249,4.3833333,-74.7833333
250,40.65312,-79.64421
